cells,characters,dropout,mutationrate,rep,method,#branches,#FN,#FP,#TP,FN_rate,FP_rate,TP_rate,parsimony-score,time,normalized-parsimony-score
100,30,0.15,0.1,12,paup-sc,23,11,0,23,0.323529,0.0,1.0,293.50,,1.335608646188850967007963595
100,30,0.15,0.1,12,star_cdp-sc,32,8,6,26,0.235294,0.1875,0.8125,266.30,,1.211831626848691695108077361
100,30,0.15,0.1,12,ground-truth,34,0,0,34.0,0.0,0.0,1,219.75,,1
100,30,0.15,0.1,13,cassiopeia-greedy,74,16,56,18,0.470588,0.756757,0.243243,261.32,5.20,1.189169510807736063708759954
100,30,0.15,0.1,13,startle_nni,98,17,81,17,0.5,0.826531,0.173469,256.11,5.44,1.165460750853242320819112628
100,30,0.15,0.1,13,startle_nni_python,37,5,8,29,0.147059,0.216216,0.783784,219.75,1051.05,1
100,30,0.15,0.1,13,startle_ilp,39,9,14,25,0.264706,0.358974,0.641026,224.67,16.89,1.022389078498293515358361775
100,30,0.15,0.1,13,laml,98,17,81,17,0.5,0.826531,0.173469,252.01,1014.00,1.146803185437997724687144482
100,30,0.15,0.1,13,paup,42,7,15,27,0.205882,0.357143,0.642857,219.75,3.83,1
100,30,0.15,0.1,13,star_cdp,98,6,70,28,0.176471,0.714286,0.285714,215.65,10.05,0.9813424345847554038680318544
100,30,0.15,0.1,13,star_cdp-rand,98,7,71,27,0.205882,0.72449,0.27551,215.65,10.14,0.9813424345847554038680318544
100,30,0.15,0.1,13,paup-sc,23,11,0,23,0.323529,0.0,1.0,293.50,,1.335608646188850967007963595
100,30,0.15,0.1,13,star_cdp-sc,32,8,6,26,0.235294,0.1875,0.8125,266.30,,1.211831626848691695108077361
100,30,0.15,0.1,13,ground-truth,34,0,0,34.0,0.0,0.0,1,219.75,,1
100,30,0.15,0.1,14,cassiopeia-greedy,81,15,63,18,0.454545,0.777778,0.222222,305.86,5.24,1.067984217326023953350326478
100,30,0.15,0.1,14,startle_nni,98,16,81,17,0.484848,0.826531,0.173469,320.08,5.70,1.117636788994029121128531024
100,30,0.15,0.1,14,startle_nni_python,36,16,19,17,0.484848,0.527778,0.472222,313.91,545.41,1.096092740668319424560913440
100,30,0.15,0.1,14,startle_ilp,37,9,13,24,0.272727,0.351351,0.648649,283.94,19.20,0.9914452320262579000663430986
100,30,0.15,0.1,14,laml,98,17,82,16,0.515152,0.836735,0.163265,320.08,3405.58,1.117636788994029121128531024
100,30,0.15,0.1,14,paup,60,5,32,28,0.151515,0.533333,0.466667,280.95,3.92,0.9810049233562624393309822270
100,30,0.15,0.1,14,star_cdp,98,5,70,28,0.151515,0.714286,0.285714,280.95,8.64,0.9810049233562624393309822270
100,30,0.15,0.1,14,star_cdp-rand,98,5,70,28,0.151515,0.714286,0.285714,280.95,8.54,0.9810049233562624393309822270
100,30,0.15,0.1,14,paup-sc,22,11,0,22,0.333333,0.0,1.0,486.67,,1.699326093788190928454205803
100,30,0.15,0.1,14,star_cdp-sc,32,7,6,26,0.212121,0.1875,0.8125,349.79,,1.221376444708264953385243898
100,30,0.15,0.1,14,ground-truth,33,0,0,33.0,0.0,0.0,1,286.39,,1
100,30,0.15,0.1,15,cassiopeia-greedy,88,20,67,21,0.487805,0.761364,0.238636,271.85,5.07,1.068424775978619713881465178
100,30,0.15,0.1,15,startle_nni,98,23,80,18,0.560976,0.816327,0.183673,319.37,5.55,1.255187863543468008174815281
100,30,0.15,0.1,15,startle_nni_python,42,25,26,16,0.609756,0.619048,0.380952,291.91,559.08,1.147264581040716868416915579
100,30,0.15,0.1,15,startle_ilp,42,14,15,27,0.341463,0.357143,0.642857,258.24,17.89,1.014934758685741235654771262
100,30,0.15,0.1,15,laml,98,22,79,19,0.536585,0.806122,0.193878,317.46,1413.40,1.247681182204055966043074988
100,30,0.15,0.1,15,paup,59,14,32,27,0.341463,0.542373,0.457627,254.44,3.79,1
100,30,0.15,0.1,15,star_cdp,98,11,68,30,0.268293,0.693878,0.306122,254.44,10.16,1
100,30,0.15,0.1,15,star_cdp-rand,98,13,70,28,0.317073,0.714286,0.285714,254.44,10.30,1
100,30,0.15,0.1,15,paup-sc,23,18,0,23,0.439024,0.0,1.0,432.64,,1.700361578368181103600062883
100,30,0.15,0.1,15,star_cdp-sc,28,17,4,24,0.414634,0.142857,0.857143,411.59,,1.617630875648482942933501022
100,30,0.15,0.1,15,ground-truth,41,0,0,41.0,0.0,0.0,1,254.44,,1
100,30,0.15,0.1,16,cassiopeia-greedy,88,20,67,21,0.487805,0.761364,0.238636,271.85,5.52,1.068424775978619713881465178
100,30,0.15,0.1,16,startle_nni,98,26,83,15,0.634146,0.846939,0.153061,321.91,5.64,1.265170570664989781480899230
100,30,0.15,0.1,16,startle_nni_python,42,25,26,16,0.609756,0.619048,0.380952,291.91,555.41,1.147264581040716868416915579
100,30,0.15,0.1,16,startle_ilp,43,13,15,28,0.317073,0.348837,0.651163,254.44,17.55,1
100,30,0.15,0.1,16,laml,98,26,83,15,0.634146,0.846939,0.153061,319.23,2310.81,1.254637635591888067913850024
100,30,0.15,0.1,16,paup,59,14,32,27,0.341463,0.542373,0.457627,254.44,3.75,1
100,30,0.15,0.1,16,star_cdp,98,11,68,30,0.268293,0.693878,0.306122,254.44,10.22,1
100,30,0.15,0.1,16,star_cdp-rand,98,13,70,28,0.317073,0.714286,0.285714,254.44,10.14,1
100,30,0.15,0.1,16,paup-sc,23,18,0,23,0.439024,0.0,1.0,432.64,,1.700361578368181103600062883
100,30,0.15,0.1,16,star_cdp-sc,28,17,4,24,0.414634,0.142857,0.857143,411.59,,1.617630875648482942933501022
100,30,0.15,0.1,16,ground-truth,41,0,0,41.0,0.0,0.0,1,254.44,,1
100,30,0.15,0.1,17,cassiopeia-greedy,83,13,60,23,0.361111,0.722892,0.277108,339.45,7.18,1.044140264533989541679483236
100,30,0.15,0.1,17,startle_nni,98,21,83,15,0.583333,0.846939,0.153061,389.79,5.33,1.198984927714549369424792372
100,30,0.15,0.1,17,startle_nni_python,37,16,17,20,0.444444,0.459459,0.540541,345.35,859.30,1.062288526607197785296831744
100,30,0.15,0.1,17,startle_ilp,39,12,15,24,0.333333,0.384615,0.615385,324.37,19.36,0.9977545370655183020609043371
100,30,0.15,0.1,17,laml,98,21,83,15,0.583333,0.846939,0.153061,389.79,5650.14,1.198984927714549369424792372
100,30,0.15,0.1,17,paup,52,14,30,22,0.388889,0.576923,0.423077,322.12,3.77,0.9908335896647185481390341433
100,30,0.15,0.1,17,star_cdp,98,9,71,27,0.25,0.72449,0.27551,322.12,9.52,0.9908335896647185481390341433
100,30,0.15,0.1,17,star_cdp-rand,98,12,74,24,0.333333,0.755102,0.244898,322.12,9.50,0.9908335896647185481390341433
100,30,0.15,0.1,17,paup-sc,15,21,0,15,0.583333,0.0,1.0,403.94,,1.242509996924023377422331590
100,30,0.15,0.1,17,star_cdp-sc,24,15,3,21,0.416667,0.125,0.875,364.18,,1.120209166410335281451860966
100,30,0.15,0.1,17,ground-truth,36,0,0,36.0,0.0,0.0,1,325.10,,1
100,30,0.15,0.1,18,cassiopeia-greedy,83,23,63,20,0.534884,0.759036,0.240964,349.73,6.34,1.080413963546493666975594686
100,30,0.15,0.1,18,startle_nni,98,23,78,20,0.534884,0.795918,0.204082,359.61,6.49,1.110936051899907321594068582
100,30,0.15,0.1,18,startle_nni_python,43,17,17,26,0.395349,0.395349,0.604651,331.01,877.65,1.022582638245288847698486253
100,30,0.15,0.1,18,startle_ilp,49,13,19,30,0.302326,0.387755,0.612245,323.70,26.90,1
100,30,0.15,0.1,18,laml,98,23,78,20,0.534884,0.795918,0.204082,359.61,657.43,1.110936051899907321594068582
100,30,0.15,0.1,18,paup,56,9,22,34,0.209302,0.392857,0.607143,323.70,4.41,1
100,30,0.15,0.1,18,star_cdp,98,9,64,34,0.209302,0.653061,0.346939,323.70,10.57,1
100,30,0.15,0.1,18,star_cdp-rand,98,8,63,35,0.186047,0.642857,0.357143,323.70,10.52,1
100,30,0.15,0.1,18,paup-sc,24,19,0,24,0.44186,0.0,1.0,402.82,,1.244423849243126351560086500
100,30,0.15,0.1,18,star_cdp-sc,36,14,7,29,0.325581,0.194444,0.805556,378.47,,1.169199876428792091442693852
100,30,0.15,0.1,18,ground-truth,43,0,0,43.0,0.0,0.0,1,323.70,,1
100,30,0.15,0.1,19,cassiopeia-greedy,59,13,52,7,0.65,0.881356,0.118644,178.13,5.20,1.055647742088420054521749437
100,30,0.15,0.1,19,startle_nni,98,17,95,3,0.85,0.969388,0.030612,271.82,5.57,1.610880644778949863695626407
100,30,0.15,0.1,19,startle_nni_python,29,17,26,3,0.85,0.896552,0.103448,211.36,693.83,1.252577930544032238947493185
100,30,0.15,0.1,19,startle_ilp,27,7,14,13,0.35,0.518519,0.481481,164.98,14.09,0.9777171980561811070285646557
100,30,0.15,0.1,19,laml,98,17,95,3,0.85,0.969388,0.030612,260.65,5361.98,1.544684129429892141756548536
100,30,0.15,0.1,19,paup,31,6,17,14,0.3,0.548387,0.451613,167.03,3.40,0.9898660661372525779305440322
100,30,0.15,0.1,19,star_cdp,98,7,85,13,0.35,0.867347,0.132653,162.02,8.56,0.9601754178025364466042432144
100,30,0.15,0.1,19,star_cdp-rand,98,6,84,14,0.3,0.857143,0.142857,162.02,8.56,0.9601754178025364466042432144
100,30,0.15,0.1,19,paup-sc,6,14,0,6,0.7,0.0,1.0,452.58,,2.682114495673817707716012801
100,30,0.15,0.1,19,star_cdp-sc,12,11,3,9,0.55,0.25,0.75,331.61,,1.965212753348346568685551736
100,30,0.15,0.1,19,ground-truth,20,0,0,20.0,0.0,0.0,1,168.74,,1
100,30,0.15,0.1,20,cassiopeia-greedy,81,20,59,22,0.47619,0.728395,0.271605,324.48,5.75,1.079872204472843450479233227
100,30,0.15,0.1,20,startle_nni,98,21,77,21,0.5,0.785714,0.214286,343.49,5.96,1.143137646432374866879659212
100,30,0.15,0.1,20,startle_nni_python,46,13,17,29,0.309524,0.369565,0.630435,305.06,1140.81,1.015242279020234291799787007
100,30,0.15,0.1,20,startle_ilp,46,10,14,32,0.238095,0.304348,0.695652,295.30,20.01,0.9827609158679446219382321619
100,30,0.15,0.1,20,laml,98,21,77,21,0.5,0.785714,0.214286,338.76,1243.09,1.127396166134185303514376997
100,30,0.15,0.1,20,paup,51,10,19,32,0.238095,0.372549,0.627451,293.90,4.82,0.9781017039403620873269435570
100,30,0.15,0.1,20,star_cdp,98,8,64,34,0.190476,0.653061,0.346939,291.42,10.76,0.9698482428115015974440894569
100,30,0.15,0.1,20,star_cdp-rand,98,4,60,38,0.095238,0.612245,0.387755,291.42,10.71,0.9698482428115015974440894569
100,30,0.15,0.1,20,paup-sc,25,17,0,25,0.404762,0.0,1.0,382.28,,1.272231096911608093716719915
100,30,0.15,0.1,20,star_cdp-sc,36,11,5,31,0.261905,0.138889,0.861111,331.01,,1.101604100106496272630457934
100,30,0.15,0.1,20,ground-truth,42,0,0,42.0,0.0,0.0,1,300.48,,1
150,10,0.15,0.1,0,cassiopeia-greedy,65,15,60,5,0.75,0.923077,0.076923,122.87,7.02,1.027856784339969884557470303
150,10,0.15,0.1,0,startle_nni,148,16,144,4,0.8,0.972973,0.027027,202.69,6.95,1.695583068428977748034130835
150,10,0.15,0.1,0,startle_nni_python,27,13,20,7,0.65,0.740741,0.259259,122.41,163.70,1.024008700016730801405387318
150,10,0.15,0.1,0,startle_ilp,27,12,19,8,0.6,0.703704,0.296296,116.82,13.64,0.9772461100886732474485527857
150,10,0.15,0.1,0,laml,148,16,144,4,0.8,0.972973,0.027027,199.18,10303.54,1.666220511962523004851932408
150,10,0.15,0.1,0,paup,24,10,14,10,0.5,0.583333,0.416667,116.82,5.75,0.9772461100886732474485527857
150,10,0.15,0.1,0,star_cdp,148,9,137,11,0.45,0.925676,0.074324,113.31,13.53,0.9478835536222185042663543584
150,10,0.15,0.1,0,star_cdp-rand,148,7,135,13,0.35,0.912162,0.087838,113.31,13.38,0.9478835536222185042663543584
150,10,0.15,0.1,0,paup-sc,3,17,0,3,0.85,0.0,1.0,360.81,,3.018320227538899113267525514
150,10,0.15,0.1,0,star_cdp-sc,11,11,2,9,0.55,0.181818,0.818182,279.61,,2.339049690480174000334616028
150,10,0.15,0.1,0,ground-truth,20,0,0,20.0,0.0,0.0,1,119.54,,1
150,10,0.15,0.1,1,cassiopeia-greedy,88,16,78,10,0.615385,0.886364,0.113636,170.94,5.69,1.084094368340943683409436834
150,10,0.15,0.1,1,startle_nni,148,20,142,6,0.769231,0.959459,0.040541,216.68,7.40,1.374175545408422120750887874
150,10,0.15,0.1,1,startle_nni_python,47,11,32,15,0.423077,0.680851,0.319149,154.17,208.63,0.9777397260273972602739726027
150,10,0.15,0.1,1,startle_ilp,47,13,34,13,0.5,0.723404,0.276596,151.92,18.25,0.9634703196347031963470319635
150,10,0.15,0.1,1,laml,148,19,141,7,0.730769,0.952703,0.047297,206.94,12153.58,1.312404870624048706240487062
150,10,0.15,0.1,1,paup,42,11,27,15,0.423077,0.642857,0.357143,151.42,6.07,0.9602993404363267376966007103
150,10,0.15,0.1,1,star_cdp,148,10,132,16,0.384615,0.891892,0.108108,148.17,14.04,0.9396879756468797564687975647
150,10,0.15,0.1,1,star_cdp-rand,148,8,130,18,0.307692,0.878378,0.121622,148.17,14.08,0.9396879756468797564687975647
150,10,0.15,0.1,1,paup-sc,4,22,0,4,0.846154,0.0,1.0,418.17,,2.652016742770167427701674277
150,10,0.15,0.1,1,star_cdp-sc,21,14,9,12,0.538462,0.428571,0.571429,478.26,,3.033105022831050228310502283
150,10,0.15,0.1,1,ground-truth,26,0,0,26.0,0.0,0.0,1,157.68,,1
150,10,0.15,0.1,2,cassiopeia-greedy,72,7,58,14,0.333333,0.805556,0.194444,128.98,5.50,0.9657082958969751422581611261
150,10,0.15,0.1,2,startle_nni,148,18,145,3,0.857143,0.97973,0.02027,187.82,7.67,1.406259359089547768793051812
150,10,0.15,0.1,2,startle_nni_python,32,13,24,8,0.619048,0.75,0.25,164.81,136.59,1.233977238694219826295297993
150,10,0.15,0.1,2,startle_ilp,33,7,19,14,0.333333,0.575758,0.424242,133.20,11.87,0.9973045822102425876010781671
150,10,0.15,0.1,2,laml,148,17,144,4,0.809524,0.972973,0.027027,187.82,14999.48,1.406259359089547768793051812
150,10,0.15,0.1,2,paup,34,3,16,18,0.142857,0.470588,0.529412,128.98,5.08,0.9657082958969751422581611261
150,10,0.15,0.1,2,star_cdp,148,4,131,17,0.190476,0.885135,0.114865,128.98,11.14,0.9657082958969751422581611261
150,10,0.15,0.1,2,star_cdp-rand,148,3,130,18,0.142857,0.878378,0.121622,128.98,10.88,0.9657082958969751422581611261
150,10,0.15,0.1,2,paup-sc,4,17,0,4,0.809524,0.0,1.0,569.20,,4.261755016471997604073075771
150,10,0.15,0.1,2,star_cdp-sc,19,7,5,14,0.333333,0.263158,0.736842,313.62,,2.348158131176999101527403414
150,10,0.15,0.1,2,ground-truth,21,0,0,21.0,0.0,0.0,1,133.56,,1
150,10,0.15,0.1,3,cassiopeia-greedy,86,18,77,9,0.666667,0.895349,0.104651,169.01,5.35,0.9663788667162216250214420493
150,10,0.15,0.1,3,startle_nni,148,21,142,6,0.777778,0.959459,0.040541,225.04,6.77,1.286751672479844473669163474
150,10,0.15,0.1,3,startle_nni_python,38,22,33,5,0.814815,0.868421,0.131579,169.05,215.54,0.9666075819086282806335410830
150,10,0.15,0.1,3,startle_ilp,38,20,31,7,0.740741,0.815789,0.184211,165.76,13.55,0.9477957573331808565383955629
150,10,0.15,0.1,3,laml,148,21,142,6,0.777778,0.959459,0.040541,225.04,3840.56,1.286751672479844473669163474
150,10,0.15,0.1,3,paup,30,19,22,8,0.703704,0.733333,0.266667,163.60,5.41,0.9354451369432214534850477443
150,10,0.15,0.1,3,star_cdp,148,15,136,12,0.555556,0.918919,0.081081,163.60,13.15,0.9354451369432214534850477443
150,10,0.15,0.1,3,star_cdp-rand,148,15,136,12,0.555556,0.918919,0.081081,163.60,13.12,0.9354451369432214534850477443
150,10,0.15,0.1,3,paup-sc,3,25,1,2,0.925926,0.333333,0.666667,649.05,,3.711189890788495625821945223
150,10,0.15,0.1,3,star_cdp-sc,30,19,22,8,0.703704,0.733333,0.266667,231.40,,1.323117388072502715992909829
150,10,0.15,0.1,3,ground-truth,27,0,0,27.0,0.0,0.0,1,174.89,,1
150,10,0.15,0.1,4,cassiopeia-greedy,84,18,72,12,0.6,0.857143,0.142857,149.57,6.00,1.015203963890585759858820335
150,10,0.15,0.1,4,startle_nni,148,24,142,6,0.8,0.959459,0.040541,223.76,7.24,1.518767392927441797325731351
150,10,0.15,0.1,4,startle_nni_python,41,25,36,5,0.833333,0.878049,0.121951,158.24,275.05,1.074051449127808321455236544
150,10,0.15,0.1,4,startle_ilp,42,23,35,7,0.766667,0.833333,0.166667,145.10,14.19,0.9848639109482114979976922555
150,10,0.15,0.1,4,laml,148,24,142,6,0.8,0.959459,0.040541,223.76,15952.32,1.518767392927441797325731351
150,10,0.15,0.1,4,paup,35,16,21,14,0.533333,0.6,0.4,143.86,5.02,0.9764474309373515237901309984
150,10,0.15,0.1,4,star_cdp,148,13,131,17,0.433333,0.885135,0.114865,143.86,13.15,0.9764474309373515237901309984
150,10,0.15,0.1,4,star_cdp-rand,148,17,135,13,0.566667,0.912162,0.087838,143.86,13.25,0.9764474309373515237901309984
150,10,0.15,0.1,4,paup-sc,5,27,2,3,0.9,0.4,0.6,844.32,,5.730808389330075341071064956
150,10,0.15,0.1,4,star_cdp-sc,25,21,16,9,0.7,0.64,0.36,649.70,,4.409828276657842937623023145
150,10,0.15,0.1,4,ground-truth,30,0,0,30.0,0.0,0.0,1,147.33,,1
150,10,0.15,0.1,5,cassiopeia-greedy,94,19,81,13,0.59375,0.861702,0.138298,179.65,6.39,0.9561954439003619331488183947
150,10,0.15,0.1,5,startle_nni,148,24,140,8,0.75,0.945946,0.054054,236.08,6.94,1.256546731956568022141792634
150,10,0.15,0.1,5,startle_nni_python,47,21,36,11,0.65625,0.765957,0.234043,187.88,472.22,1
150,10,0.15,0.1,5,startle_ilp,49,21,38,11,0.65625,0.77551,0.22449,173.67,15.68,0.9243666169895678092399403875
150,10,0.15,0.1,5,laml,148,22,138,10,0.6875,0.932432,0.067568,233.88,9924.84,1.244837130083031722375984671
150,10,0.15,0.1,5,paup,51,17,36,15,0.53125,0.705882,0.294118,170.80,6.43,0.9090909090909090909090909091
150,10,0.15,0.1,5,star_cdp,148,15,131,17,0.46875,0.885135,0.114865,170.80,21.23,0.9090909090909090909090909091
150,10,0.15,0.1,5,star_cdp-rand,148,15,131,17,0.46875,0.885135,0.114865,170.80,15.73,0.9090909090909090909090909091
150,10,0.15,0.1,5,paup-sc,12,23,3,9,0.71875,0.25,0.75,419.68,,2.233766233766233766233766234
150,10,0.15,0.1,5,star_cdp-sc,32,18,18,14,0.5625,0.5625,0.4375,218.02,,1.160421545667447306791569087
150,10,0.15,0.1,5,ground-truth,32,0,0,32.0,0.0,0.0,1,187.88,,1
150,10,0.15,0.1,6,cassiopeia-greedy,84,20,78,6,0.769231,0.928571,0.071429,166.79,5.85,1.114459441400507817720165709
150,10,0.15,0.1,6,startle_nni,148,22,144,4,0.846154,0.972973,0.027027,208.20,7.38,1.391153280769744754777495657
150,10,0.15,0.1,6,startle_nni_python,39,13,26,13,0.5,0.666667,0.333333,149.66,173.55,1
150,10,0.15,0.1,6,startle_ilp,37,11,22,15,0.423077,0.594595,0.405405,149.66,13.16,1
150,10,0.15,0.1,6,laml,148,22,144,4,0.846154,0.972973,0.027027,202.30,5971.42,1.351730589335827876520112254
150,10,0.15,0.1,6,paup,36,10,20,16,0.384615,0.555556,0.444444,146.83,6.21,0.9810904717359347855138313511
150,10,0.15,0.1,6,star_cdp,148,10,132,16,0.384615,0.891892,0.108108,146.83,12.90,0.9810904717359347855138313511
150,10,0.15,0.1,6,star_cdp-rand,148,10,132,16,0.384615,0.891892,0.108108,146.83,12.93,0.9810904717359347855138313511
150,10,0.15,0.1,6,paup-sc,4,23,1,3,0.884615,0.25,0.75,603.27,,4.030936790057463584124014433
150,10,0.15,0.1,6,star_cdp-sc,29,13,16,13,0.5,0.551724,0.448276,338.96,,2.264867031939061873580114927
150,10,0.15,0.1,6,ground-truth,26,0,0,26.0,0.0,0.0,1,149.66,,1
150,10,0.15,0.1,7,cassiopeia-greedy,107,23,95,12,0.657143,0.88785,0.11215,226.37,6.57,1.051856326378885739510245806
150,10,0.15,0.1,7,startle_nni,148,27,140,8,0.771429,0.945946,0.054054,277.18,7.24,1.287951303378095813391571024
150,10,0.15,0.1,7,startle_nni_python,53,18,36,17,0.514286,0.679245,0.320755,222.83,459.35,1.035407276613540262998931276
150,10,0.15,0.1,7,startle_ilp,53,13,31,22,0.371429,0.584906,0.415094,212.28,20.29,0.9863853910134287440174713071
150,10,0.15,0.1,7,laml,148,27,140,8,0.771429,0.945946,0.054054,272.56,9073.46,1.266483899447051716927652061
150,10,0.15,0.1,7,paup,53,11,29,24,0.314286,0.54717,0.45283,208.88,5.99,0.9705868686399330886111240184
150,10,0.15,0.1,7,star_cdp,148,12,125,23,0.342857,0.844595,0.155405,204.25,15.18,0.9490729984666140049254216811
150,10,0.15,0.1,7,star_cdp-rand,148,12,125,23,0.342857,0.844595,0.155405,204.25,14.86,0.9490729984666140049254216811
150,10,0.15,0.1,7,paup-sc,11,25,1,10,0.714286,0.090909,0.909091,826.97,,3.842618837414618279819710980
150,10,0.15,0.1,7,star_cdp-sc,34,19,18,16,0.542857,0.529412,0.470588,415.62,,1.931229961433018911760605920
150,10,0.15,0.1,7,ground-truth,35,0,0,35.0,0.0,0.0,1,215.21,,1
150,10,0.15,0.1,8,cassiopeia-greedy,81,14,75,6,0.7,0.925926,0.074074,150.99,6.33,1.063909244644870349492671928
150,10,0.15,0.1,8,startle_nni,148,14,142,6,0.7,0.959459,0.040541,181.68,7.68,1.280157835400225479143179256
150,10,0.15,0.1,8,startle_nni_python,32,13,25,7,0.65,0.78125,0.21875,144.64,188.24,1.019165727170236753100338219
150,10,0.15,0.1,8,startle_ilp,34,11,25,9,0.55,0.735294,0.264706,131.85,12.84,0.9290445321307779030439684329
150,10,0.15,0.1,8,laml,148,14,142,6,0.7,0.959459,0.040541,177.16,16221.00,1.248308906426155580608793687
150,10,0.15,0.1,8,paup,37,11,28,9,0.55,0.756757,0.243243,128.85,8.46,0.9079058624577226606538895152
150,10,0.15,0.1,8,star_cdp,148,11,139,9,0.55,0.939189,0.060811,128.85,15.83,0.9079058624577226606538895152
150,10,0.15,0.1,8,star_cdp-rand,148,11,139,9,0.55,0.939189,0.060811,128.85,15.60,0.9079058624577226606538895152
150,10,0.15,0.1,8,paup-sc,5,17,2,3,0.85,0.4,0.6,839.62,,5.916149943630214205186020293
150,10,0.15,0.1,8,star_cdp-sc,16,13,9,7,0.65,0.5625,0.4375,375.40,,2.645152198421645997745208568
150,10,0.15,0.1,8,ground-truth,20,0,0,20.0,0.0,0.0,1,141.92,,1
150,10,0.15,0.1,9,cassiopeia-greedy,78,14,68,10,0.583333,0.871795,0.128205,136.83,6.08,0.9928887598868006675858065452
150,10,0.15,0.1,9,startle_nni,148,15,139,9,0.625,0.939189,0.060811,165.02,7.47,1.197445758653218198969595820
150,10,0.15,0.1,9,startle_nni_python,42,14,32,10,0.583333,0.761905,0.238095,139.78,182.38,1.014295043901023147812205210
150,10,0.15,0.1,9,startle_ilp,38,15,29,9,0.625,0.763158,0.236842,133.40,12.79,0.9679994194906030041361294536
150,10,0.15,0.1,9,laml,148,15,139,9,0.625,0.939189,0.060811,165.02,9141.12,1.197445758653218198969595820
150,10,0.15,0.1,9,paup,36,14,26,10,0.583333,0.722222,0.277778,131.38,4.75,0.9533415572164574414048327407
150,10,0.15,0.1,9,star_cdp,148,13,137,11,0.541667,0.925676,0.074324,131.38,12.55,0.9533415572164574414048327407
150,10,0.15,0.1,9,star_cdp-rand,148,9,133,15,0.375,0.898649,0.101351,131.38,12.66,0.9533415572164574414048327407
150,10,0.15,0.1,9,paup-sc,11,15,2,9,0.625,0.181818,0.818182,381.83,,2.770698788186633771134170234
150,10,0.15,0.1,9,star_cdp-sc,33,14,23,10,0.583333,0.69697,0.30303,347.75,,2.523401785066395762281401930
150,10,0.15,0.1,9,ground-truth,24,0,0,24.0,0.0,0.0,1,137.81,,1
150,10,0.15,0.1,10,cassiopeia-greedy,76,18,68,8,0.692308,0.894737,0.105263,185.21,6.08,1.225582318687136050820539968
150,10,0.15,0.1,10,startle_nni,148,19,141,7,0.730769,0.952703,0.047297,223.76,9.95,1.480677607199576495500264690
150,10,0.15,0.1,10,startle_nni_python,44,16,34,10,0.615385,0.772727,0.227273,171.16,181.01,1.132609846479618845950238221
150,10,0.15,0.1,10,startle_ilp,42,19,35,7,0.730769,0.833333,0.166667,164.07,19.38,1.085693488618316569613552144
150,10,0.15,0.1,10,laml,148,19,141,7,0.730769,0.952703,0.047297,223.60,6688.32,1.479618845950238221281101112
150,10,0.15,0.1,10,paup,38,15,27,11,0.576923,0.710526,0.289474,148.14,6.19,0.9802805717310746426680783483
150,10,0.15,0.1,10,star_cdp,148,11,133,15,0.423077,0.898649,0.101351,145.37,13.90,0.9619507676019057702488088936
150,10,0.15,0.1,10,star_cdp-rand,148,15,137,11,0.576923,0.925676,0.074324,145.37,13.73,0.9619507676019057702488088936
150,10,0.15,0.1,10,paup-sc,6,20,0,6,0.769231,0.0,1.0,755.44,,4.998941238750661725780836421
150,10,0.15,0.1,10,star_cdp-sc,17,18,9,8,0.692308,0.529412,0.470588,422.35,,2.794798835362625727898358920
150,10,0.15,0.1,10,ground-truth,26,0,0,26.0,0.0,0.0,1,151.12,,1
150,10,0.15,0.1,11,cassiopeia-greedy,76,11,59,17,0.392857,0.776316,0.223684,184.52,7.75,1.015240715268225584594222834
150,10,0.15,0.1,11,startle_nni,148,11,131,17,0.392857,0.885135,0.114865,193.47,7.82,1.064484181568088033012379642
150,10,0.15,0.1,11,startle_nni_python,40,13,25,15,0.464286,0.625,0.375,190.93,263.78,1.050508940852819807427785420
150,10,0.15,0.1,11,startle_ilp,44,11,27,17,0.392857,0.613636,0.386364,179.39,15.62,0.9870151306740027510316368638
150,10,0.15,0.1,11,laml,148,11,131,17,0.392857,0.885135,0.114865,187.61,10396.14,1.032242090784044016506189821
150,10,0.15,0.1,11,paup,38,8,18,20,0.285714,0.473684,0.526316,179.39,7.06,0.9870151306740027510316368638
150,10,0.15,0.1,11,star_cdp,148,7,127,21,0.25,0.858108,0.141892,170.73,14.44,0.9393672627235213204951856946
150,10,0.15,0.1,11,star_cdp-rand,148,9,129,19,0.321429,0.871622,0.128378,170.73,14.15,0.9393672627235213204951856946
150,10,0.15,0.1,11,paup-sc,13,16,1,12,0.571429,0.076923,0.923077,447.61,,2.462778541953232462173314993
150,10,0.15,0.1,11,star_cdp-sc,42,13,27,15,0.464286,0.642857,0.357143,327.43,,1.801540577716643741403026135
150,10,0.15,0.1,11,ground-truth,28,0,0,28.0,0.0,0.0,1,181.75,,1
150,10,0.15,0.1,12,cassiopeia-greedy,68,12,62,6,0.666667,0.911765,0.088235,94.58,7.07,1
150,10,0.15,0.1,12,startle_nni,148,14,144,4,0.777778,0.972973,0.027027,143.11,8.25,1.513110594205963205751744555
150,10,0.15,0.1,12,startle_nni_python,32,13,27,5,0.722222,0.84375,0.15625,99.96,127.27,1.056883061958130683019665891
150,10,0.15,0.1,12,startle_ilp,32,11,25,7,0.611111,0.78125,0.21875,94.58,16.72,1
150,10,0.15,0.1,12,laml,148,14,144,4,0.777778,0.972973,0.027027,139.94,8500.46,1.479593994502008881370268556
