cells,characters,dropout,mutationrate,rep,method,#branches,#FN,#FP,#TP,FN_rate,FP_rate,TP_rate,parsimony-score,time,normalized-parsimony-score
150,10,0.15,0.1,0,star_cdp,18,14,12,6,0.7,0.666667,0.333333,113.31,13.53,0.9478835536222185042663543584
150,10,0.15,0.1,0,paup-sc,3,17,0,3,0.85,0.0,1.0,360.81,,3.018320227538899113267525514
150,10,0.15,0.1,0,star_cdp-sc,11,11,2,9,0.55,0.181818,0.818182,279.61,,2.339049690480174000334616028
150,10,0.15,0.1,0,ground-truth,20,0,0,20.0,0.0,0.0,1,119.54,,1
150,10,0.15,0.1,1,cassiopeia-greedy,34,18,26,8,0.692308,0.764706,0.235294,170.94,5.69,1.084094368340943683409436834
150,10,0.15,0.1,1,startle_nni,30,21,25,5,0.807692,0.833333,0.166667,216.68,7.40,1.374175545408422120750887874
150,10,0.15,0.1,1,startle_ilp,26,13,13,13,0.5,0.5,0.5,151.92,18.25,0.9634703196347031963470319635
150,10,0.15,0.1,1,laml,28,21,23,5,0.807692,0.821429,0.178571,213.43,424.22,1.353564180618975139523084729
150,10,0.15,0.1,1,paup,33,13,20,13,0.5,0.606061,0.393939,151.42,6.07,0.9602993404363267376966007103
150,10,0.15,0.1,1,star_cdp,33,13,20,13,0.5,0.606061,0.393939,148.17,14.04,0.9396879756468797564687975647
150,10,0.15,0.1,1,paup-sc,4,22,0,4,0.846154,0.0,1.0,418.17,,2.652016742770167427701674277
150,10,0.15,0.1,1,star_cdp-sc,19,15,8,11,0.576923,0.421053,0.578947,478.26,,3.033105022831050228310502283
150,10,0.15,0.1,1,ground-truth,26,0,0,26.0,0.0,0.0,1,157.68,,1
150,10,0.15,0.1,2,cassiopeia-greedy,26,8,13,13,0.380952,0.5,0.5,128.98,5.50,0.9657082958969751422581611261
150,10,0.15,0.1,2,startle_nni,24,20,23,1,0.952381,0.958333,0.041667,187.82,7.67,1.406259359089547768793051812
150,10,0.15,0.1,2,startle_ilp,23,7,9,14,0.333333,0.391304,0.608696,133.20,11.87,0.9973045822102425876010781671
150,10,0.15,0.1,2,laml,19,19,17,2,0.904762,0.894737,0.105263,187.82,907.31,1.406259359089547768793051812
150,10,0.15,0.1,2,paup,27,6,12,15,0.285714,0.444444,0.555556,128.98,5.08,0.9657082958969751422581611261
150,10,0.15,0.1,2,star_cdp,32,13,24,8,0.619048,0.75,0.25,128.98,11.14,0.9657082958969751422581611261
150,10,0.15,0.1,2,paup-sc,4,17,0,4,0.809524,0.0,1.0,569.20,,4.261755016471997604073075771
150,10,0.15,0.1,2,star_cdp-sc,18,7,4,14,0.333333,0.222222,0.777778,313.62,,2.348158131176999101527403414
150,10,0.15,0.1,2,ground-truth,21,0,0,21.0,0.0,0.0,1,133.56,,1
150,10,0.15,0.1,3,cassiopeia-greedy,33,20,26,7,0.740741,0.787879,0.212121,169.01,5.35,0.9663788667162216250214420493
150,10,0.15,0.1,3,startle_nni,32,21,26,6,0.777778,0.8125,0.1875,225.04,6.77,1.286751672479844473669163474
150,10,0.15,0.1,3,startle_ilp,25,21,19,6,0.777778,0.76,0.24,165.76,13.55,0.9477957573331808565383955629
150,10,0.15,0.1,3,laml,27,21,21,6,0.777778,0.777778,0.222222,225.04,1003.44,1.286751672479844473669163474
150,10,0.15,0.1,3,paup,27,19,19,8,0.703704,0.703704,0.296296,163.60,5.41,0.9354451369432214534850477443
150,10,0.15,0.1,3,star_cdp,34,18,25,9,0.666667,0.735294,0.264706,163.60,13.15,0.9354451369432214534850477443
150,10,0.15,0.1,3,paup-sc,3,25,1,2,0.925926,0.333333,0.666667,649.05,,3.711189890788495625821945223
150,10,0.15,0.1,3,star_cdp-sc,19,19,11,8,0.703704,0.578947,0.421053,231.40,,1.323117388072502715992909829
150,10,0.15,0.1,3,ground-truth,27,0,0,27.0,0.0,0.0,1,174.89,,1
150,10,0.15,0.1,4,cassiopeia-greedy,32,18,20,12,0.6,0.625,0.375,149.57,6.00,1.015203963890585759858820335
150,10,0.15,0.1,4,startle_nni,39,24,33,6,0.8,0.846154,0.153846,223.76,7.24,1.518767392927441797325731351
150,10,0.15,0.1,4,startle_ilp,26,23,19,7,0.766667,0.730769,0.269231,145.10,14.19,0.9848639109482114979976922555
150,10,0.15,0.1,4,laml,34,24,28,6,0.8,0.823529,0.176471,223.76,431.95,1.518767392927441797325731351
150,10,0.15,0.1,4,paup,27,21,18,9,0.7,0.666667,0.333333,143.86,5.02,0.9764474309373515237901309984
150,10,0.15,0.1,4,star_cdp,30,23,23,7,0.766667,0.766667,0.233333,143.86,13.15,0.9764474309373515237901309984
150,10,0.15,0.1,4,paup-sc,5,27,2,3,0.9,0.4,0.6,844.32,,5.730808389330075341071064956
150,10,0.15,0.1,4,star_cdp-sc,16,21,7,9,0.7,0.4375,0.5625,649.70,,4.409828276657842937623023145
150,10,0.15,0.1,4,ground-truth,30,0,0,30.0,0.0,0.0,1,147.33,,1
150,10,0.15,0.1,5,cassiopeia-greedy,35,20,23,12,0.625,0.657143,0.342857,179.65,6.39,0.9561954439003619331488183947
150,10,0.15,0.1,5,startle_nni,37,25,30,7,0.78125,0.810811,0.189189,236.08,6.94,1.256546731956568022141792634
150,10,0.15,0.1,5,startle_ilp,35,22,25,10,0.6875,0.714286,0.285714,173.67,15.68,0.9243666169895678092399403875
150,10,0.15,0.1,5,laml,33,25,26,7,0.78125,0.787879,0.212121,236.08,724.64,1.256546731956568022141792634
150,10,0.15,0.1,5,paup,39,19,26,13,0.59375,0.666667,0.333333,170.80,6.43,0.9090909090909090909090909091
150,10,0.15,0.1,5,star_cdp,40,19,27,13,0.59375,0.675,0.325,170.80,21.23,0.9090909090909090909090909091
150,10,0.15,0.1,5,paup-sc,12,23,3,9,0.71875,0.25,0.75,419.68,,2.233766233766233766233766234
150,10,0.15,0.1,5,star_cdp-sc,30,18,16,14,0.5625,0.533333,0.466667,218.02,,1.160421545667447306791569087
150,10,0.15,0.1,5,ground-truth,32,0,0,32.0,0.0,0.0,1,187.88,,1
150,10,0.15,0.1,6,cassiopeia-greedy,32,21,27,5,0.807692,0.84375,0.15625,166.79,5.85,1.114459441400507817720165709
150,10,0.15,0.1,6,startle_nni,29,22,25,4,0.846154,0.862069,0.137931,208.20,7.38,1.391153280769744754777495657
150,10,0.15,0.1,6,startle_ilp,24,12,10,14,0.461538,0.416667,0.583333,149.66,13.16,1
150,10,0.15,0.1,6,laml,26,22,22,4,0.846154,0.846154,0.153846,205.37,515.90,1.372243752505679540291327008
150,10,0.15,0.1,6,paup,29,10,13,16,0.384615,0.448276,0.551724,146.83,6.21,0.9810904717359347855138313511
150,10,0.15,0.1,6,star_cdp,33,13,20,13,0.5,0.606061,0.393939,146.83,12.90,0.9810904717359347855138313511
150,10,0.15,0.1,6,paup-sc,3,23,0,3,0.884615,0.0,1.0,603.27,,4.030936790057463584124014433
150,10,0.15,0.1,6,star_cdp-sc,17,13,4,13,0.5,0.235294,0.764706,338.96,,2.264867031939061873580114927
150,10,0.15,0.1,6,ground-truth,26,0,0,26.0,0.0,0.0,1,149.66,,1
150,10,0.15,0.1,7,cassiopeia-greedy,47,25,37,10,0.714286,0.787234,0.212766,226.37,6.57,1.051856326378885739510245806
150,10,0.15,0.1,7,startle_nni,40,27,32,8,0.771429,0.8,0.2,277.18,7.24,1.287951303378095813391571024
150,10,0.15,0.1,7,startle_ilp,34,13,12,22,0.371429,0.352941,0.647059,212.28,20.29,0.9863853910134287440174713071
150,10,0.15,0.1,7,laml,33,27,25,8,0.771429,0.757576,0.242424,272.56,549.74,1.266483899447051716927652061
150,10,0.15,0.1,7,paup,43,13,21,22,0.371429,0.488372,0.511628,208.88,5.99,0.9705868686399330886111240184
150,10,0.15,0.1,7,star_cdp,43,14,22,21,0.4,0.511628,0.488372,204.25,15.18,0.9490729984666140049254216811
150,10,0.15,0.1,7,paup-sc,11,25,1,10,0.714286,0.090909,0.909091,826.97,,3.842618837414618279819710980
150,10,0.15,0.1,7,star_cdp-sc,24,19,8,16,0.542857,0.333333,0.666667,415.62,,1.931229961433018911760605920
150,10,0.15,0.1,7,ground-truth,35,0,0,35.0,0.0,0.0,1,215.21,,1
150,10,0.15,0.1,8,cassiopeia-greedy,28,15,23,5,0.75,0.821429,0.178571,150.99,6.33,1.063909244644870349492671928
150,10,0.15,0.1,8,startle_nni,28,15,23,5,0.75,0.821429,0.178571,181.68,7.68,1.280157835400225479143179256
150,10,0.15,0.1,8,startle_ilp,22,11,13,9,0.55,0.590909,0.409091,131.85,12.84,0.9290445321307779030439684329
150,10,0.15,0.1,8,laml,26,14,20,6,0.7,0.769231,0.230769,179.70,612.08,1.266206313416009019165727170
150,10,0.15,0.1,8,paup,27,12,19,8,0.6,0.703704,0.296296,128.85,8.46,0.9079058624577226606538895152
150,10,0.15,0.1,8,star_cdp,30,13,23,7,0.65,0.766667,0.233333,128.85,15.83,0.9079058624577226606538895152
150,10,0.15,0.1,8,paup-sc,5,17,2,3,0.85,0.4,0.6,839.62,,5.916149943630214205186020293
150,10,0.15,0.1,8,star_cdp-sc,15,13,8,7,0.65,0.533333,0.466667,375.40,,2.645152198421645997745208568
150,10,0.15,0.1,8,ground-truth,20,0,0,20.0,0.0,0.0,1,141.92,,1
150,10,0.15,0.1,9,cassiopeia-greedy,28,14,18,10,0.583333,0.642857,0.357143,136.83,6.08,0.9928887598868006675858065452
150,10,0.15,0.1,9,startle_nni,32,15,23,9,0.625,0.71875,0.28125,165.02,7.47,1.197445758653218198969595820
150,10,0.15,0.1,9,startle_ilp,22,15,13,9,0.625,0.590909,0.409091,133.40,12.79,0.9679994194906030041361294536
150,10,0.15,0.1,9,laml,27,16,19,8,0.666667,0.703704,0.296296,165.02,589.33,1.197445758653218198969595820
150,10,0.15,0.1,9,paup,29,15,20,9,0.625,0.689655,0.310345,131.38,4.75,0.9533415572164574414048327407
150,10,0.15,0.1,9,star_cdp,28,15,19,9,0.625,0.678571,0.321429,131.38,12.55,0.9533415572164574414048327407
150,10,0.15,0.1,9,paup-sc,11,15,2,9,0.625,0.181818,0.818182,381.83,,2.770698788186633771134170234
150,10,0.15,0.1,9,star_cdp-sc,21,14,11,10,0.583333,0.52381,0.47619,347.75,,2.523401785066395762281401930
150,10,0.15,0.1,9,ground-truth,24,0,0,24.0,0.0,0.0,1,137.81,,1
150,10,0.15,0.1,10,cassiopeia-greedy,31,19,24,7,0.730769,0.774194,0.225806,185.21,6.08,1.225582318687136050820539968
150,10,0.15,0.1,10,startle_nni,35,19,28,7,0.730769,0.8,0.2,223.76,9.95,1.480677607199576495500264690
150,10,0.15,0.1,10,startle_ilp,27,19,20,7,0.730769,0.740741,0.259259,164.07,19.38,1.085693488618316569613552144
150,10,0.15,0.1,10,laml,32,19,25,7,0.730769,0.78125,0.21875,220.99,1460.39,1.462347803070407623080995236
150,10,0.15,0.1,10,paup,29,17,20,9,0.653846,0.689655,0.310345,148.14,6.19,0.9802805717310746426680783483
150,10,0.15,0.1,10,star_cdp,29,15,18,11,0.576923,0.62069,0.37931,145.37,13.90,0.9619507676019057702488088936
150,10,0.15,0.1,10,paup-sc,6,20,0,6,0.769231,0.0,1.0,755.44,,4.998941238750661725780836421
150,10,0.15,0.1,10,star_cdp-sc,17,18,9,8,0.692308,0.529412,0.470588,422.35,,2.794798835362625727898358920
150,10,0.15,0.1,10,ground-truth,26,0,0,26.0,0.0,0.0,1,151.12,,1
150,10,0.15,0.1,11,cassiopeia-greedy,33,11,16,17,0.392857,0.484848,0.515152,184.52,7.75,1.015240715268225584594222834
150,10,0.15,0.1,11,startle_nni,28,12,12,16,0.428571,0.428571,0.571429,193.47,7.82,1.064484181568088033012379642
150,10,0.15,0.1,11,startle_ilp,27,11,10,17,0.392857,0.37037,0.62963,179.39,15.62,0.9870151306740027510316368638
150,10,0.15,0.1,11,laml,26,12,10,16,0.428571,0.384615,0.615385,189.98,383.99,1.045281980742778541953232462
150,10,0.15,0.1,11,paup,32,8,12,20,0.285714,0.375,0.625,179.39,7.06,0.9870151306740027510316368638
150,10,0.15,0.1,11,star_cdp,32,10,14,18,0.357143,0.4375,0.5625,170.73,14.44,0.9393672627235213204951856946
150,10,0.15,0.1,11,paup-sc,13,16,1,12,0.571429,0.076923,0.923077,447.61,,2.462778541953232462173314993
150,10,0.15,0.1,11,star_cdp-sc,21,13,6,15,0.464286,0.285714,0.714286,327.43,,1.801540577716643741403026135
150,10,0.15,0.1,11,ground-truth,28,0,0,28.0,0.0,0.0,1,181.75,,1
150,10,0.15,0.1,12,cassiopeia-greedy,27,13,22,5,0.722222,0.814815,0.185185,94.58,7.07,1
150,10,0.15,0.1,12,startle_nni,25,14,21,4,0.777778,0.84,0.16,143.11,8.25,1.513110594205963205751744555
150,10,0.15,0.1,12,startle_ilp,22,11,15,7,0.611111,0.681818,0.318182,94.58,16.72,1
150,10,0.15,0.1,12,laml,24,14,20,4,0.777778,0.833333,0.166667,143.11,570.66,1.513110594205963205751744555
150,10,0.15,0.1,12,paup,19,9,10,9,0.5,0.526316,0.473684,94.58,4.12,1
150,10,0.15,0.1,12,star_cdp,22,14,18,4,0.777778,0.818182,0.181818,94.58,10.50,1
150,10,0.15,0.1,12,paup-sc,3,16,1,2,0.888889,0.333333,0.666667,701.24,,7.414252484669063226897864242
150,10,0.15,0.1,12,star_cdp-sc,15,9,6,9,0.5,0.4,0.6,259.41,,2.742757454007189680693592726
150,10,0.15,0.1,12,ground-truth,18,0,0,18.0,0.0,0.0,1,94.58,,1
150,10,0.15,0.1,13,cassiopeia-greedy,27,13,22,5,0.722222,0.814815,0.185185,94.58,6.49,1
150,10,0.15,0.1,13,startle_nni,27,14,23,4,0.777778,0.851852,0.148148,135.91,7.88,1.436984563332628462677098752
150,10,0.15,0.1,13,startle_ilp,22,11,15,7,0.611111,0.681818,0.318182,94.58,12.91,1
150,10,0.15,0.1,13,laml,25,14,21,4,0.777778,0.84,0.16,135.91,600.15,1.436984563332628462677098752
150,10,0.15,0.1,13,paup,19,9,10,9,0.5,0.526316,0.473684,94.58,4.13,1
150,10,0.15,0.1,13,star_cdp,22,14,18,4,0.777778,0.818182,0.181818,94.58,10.48,1
150,10,0.15,0.1,13,paup-sc,3,16,1,2,0.888889,0.333333,0.666667,701.24,,7.414252484669063226897864242
150,10,0.15,0.1,13,star_cdp-sc,15,9,6,9,0.5,0.4,0.6,259.41,,2.742757454007189680693592726
150,10,0.15,0.1,13,ground-truth,18,0,0,18.0,0.0,0.0,1,94.58,,1
150,10,0.15,0.1,14,cassiopeia-greedy,29,15,19,10,0.6,0.655172,0.344828,150.44,6.46,1.028860620982081794556148270
150,10,0.15,0.1,14,startle_nni,30,20,25,5,0.8,0.833333,0.166667,206.89,7.32,1.414922719190261250170975243
150,10,0.15,0.1,14,startle_ilp,26,15,16,10,0.6,0.615385,0.384615,149.08,12.64,1.019559567774586239912460676
150,10,0.15,0.1,14,laml,25,21,21,4,0.84,0.84,0.16,206.89,1430.81,1.414922719190261250170975243
150,10,0.15,0.1,14,paup,26,15,16,10,0.6,0.615385,0.384615,146.22,4.31,1
150,10,0.15,0.1,14,star_cdp,30,13,18,12,0.52,0.6,0.4,146.22,10.92,1
150,10,0.15,0.1,14,paup-sc,1,24,0,1,0.96,0.0,1.0,1042.19,,7.127547531117494186841745315
150,10,0.15,0.1,14,star_cdp-sc,13,15,3,10,0.6,0.230769,0.769231,494.20,,3.379838599370811106551771304
150,10,0.15,0.1,14,ground-truth,25,0,0,25.0,0.0,0.0,1,146.22,,1
150,10,0.15,0.1,15,cassiopeia-greedy,29,16,19,10,0.615385,0.655172,0.344828,128.37,6.77,0.9406462958892064189931853155
150,10,0.15,0.1,15,startle_nni,37,22,33,4,0.846154,0.891892,0.108108,216.84,7.40,1.588920641899318531545394592
150,10,0.15,0.1,15,startle_ilp,25,12,11,14,0.461538,0.44,0.56,128.37,22.14,0.9406462958892064189931853155
150,10,0.15,0.1,15,laml,30,22,26,4,0.846154,0.866667,0.133333,216.84,362.06,1.588920641899318531545394592
150,10,0.15,0.1,15,paup,28,14,16,12,0.538462,0.571429,0.428571,128.37,5.46,0.9406462958892064189931853155
150,10,0.15,0.1,15,star_cdp,31,16,21,10,0.615385,0.677419,0.322581,128.37,12.83,0.9406462958892064189931853155
150,10,0.15,0.1,15,paup-sc,5,21,0,5,0.807692,0.0,1.0,534.71,,3.918150509269436506191837034
150,10,0.15,0.1,15,star_cdp-sc,20,14,8,12,0.538462,0.4,0.6,272.49,,1.996702571993844801055176962
150,10,0.15,0.1,15,ground-truth,26,0,0,26.0,0.0,0.0,1,136.47,,1
150,10,0.15,0.1,16,cassiopeia-greedy,29,16,19,10,0.615385,0.655172,0.344828,128.37,5.67,0.9406462958892064189931853155
150,10,0.15,0.1,16,startle_nni,30,21,25,5,0.807692,0.833333,0.166667,201.62,8.45,1.477394299113358247233824284
150,10,0.15,0.1,16,startle_ilp,25,12,11,14,0.461538,0.44,0.56,128.37,13.51,0.9406462958892064189931853155
150,10,0.15,0.1,16,laml,29,21,24,5,0.807692,0.827586,0.172414,201.62,489.02,1.477394299113358247233824284
150,10,0.15,0.1,16,paup,28,14,16,12,0.538462,0.571429,0.428571,128.37,5.45,0.9406462958892064189931853155
150,10,0.15,0.1,16,star_cdp,31,16,21,10,0.615385,0.677419,0.322581,128.37,12.75,0.9406462958892064189931853155
150,10,0.15,0.1,16,paup-sc,5,21,0,5,0.807692,0.0,1.0,534.71,,3.918150509269436506191837034
150,10,0.15,0.1,16,star_cdp-sc,20,14,8,12,0.538462,0.4,0.6,272.49,,1.996702571993844801055176962
150,10,0.15,0.1,16,ground-truth,26,0,0,26.0,0.0,0.0,1,136.47,,1
150,10,0.15,0.1,17,cassiopeia-greedy,30,17,28,2,0.894737,0.933333,0.066667,135.64,5.24,1.034630053394355453852021358
150,10,0.15,0.1,17,startle_nni,24,18,23,1,0.947368,0.958333,0.041667,180.39,7.57,1.375972540045766590389016018
150,10,0.15,0.1,17,startle_ilp,22,12,15,7,0.631579,0.681818,0.318182,129.20,23.35,0.9855072463768115942028985507
150,10,0.15,0.1,17,laml,23,18,22,1,0.947368,0.956522,0.043478,180.39,377.81,1.375972540045766590389016018
150,10,0.15,0.1,17,paup,30,15,26,4,0.789474,0.866667,0.133333,126.61,5.58,0.9657513348588863463005339436
150,10,0.15,0.1,17,star_cdp,32,14,27,5,0.736842,0.84375,0.15625,126.61,12.88,0.9657513348588863463005339436
150,10,0.15,0.1,17,paup-sc,3,18,2,1,0.947368,0.666667,0.333333,511.74,,3.903432494279176201372997712
150,10,0.15,0.1,17,star_cdp-sc,13,15,9,4,0.789474,0.692308,0.307692,277.14,,2.113958810068649885583524027
150,10,0.15,0.1,17,ground-truth,19,0,0,19.0,0.0,0.0,1,131.10,,1
150,10,0.15,0.1,18,cassiopeia-greedy,39,21,32,7,0.75,0.820513,0.179487,196.24,6.53,1.102038524175885887572303027
150,10,0.15,0.1,18,startle_nni,31,21,24,7,0.75,0.774194,0.225806,272.19,7.95,1.528556185769641152355815129
150,10,0.15,0.1,18,startle_ilp,28,16,16,12,0.571429,0.571429,0.428571,174.85,13.76,0.9819172235637670578985792104
150,10,0.15,0.1,18,laml,25,21,18,7,0.75,0.72,0.28,268.97,457.61,1.510473409333408210254394339
150,10,0.15,0.1,18,paup,35,12,19,16,0.428571,0.542857,0.457143,174.85,6.34,0.9819172235637670578985792104
150,10,0.15,0.1,18,star_cdp,34,19,25,9,0.678571,0.735294,0.264706,174.85,13.56,0.9819172235637670578985792104
150,10,0.15,0.1,18,paup-sc,5,23,0,5,0.821429,0.0,1.0,478.43,,2.686752400741281518503959117
150,10,0.15,0.1,18,star_cdp-sc,20,15,7,13,0.535714,0.35,0.65,264.97,,1.488010333015106418824057955
150,10,0.15,0.1,18,ground-truth,28,0,0,28.0,0.0,0.0,1,178.07,,1
150,10,0.15,0.1,19,cassiopeia-greedy,19,14,17,2,0.875,0.894737,0.105263,97.15,5.56,0.9986636513157894736842105263
150,10,0.15,0.1,19,startle_nni,20,15,19,1,0.9375,0.95,0.05,160.15,6.87,1.646278782894736842105263158
150,10,0.15,0.1,19,startle_ilp,15,15,14,1,0.9375,0.933333,0.066667,93.85,11.95,0.9647409539473684210526315789
150,10,0.15,0.1,19,laml,18,15,17,1,0.9375,0.944444,0.055556,156.80,465.38,1.611842105263157894736842105
150,10,0.15,0.1,19,paup,16,14,14,2,0.875,0.875,0.125,90.49,4.08,0.9302014802631578947368421053
150,10,0.15,0.1,19,star_cdp,18,13,15,3,0.8125,0.833333,0.166667,90.49,10.15,0.9302014802631578947368421053
150,10,0.15,0.1,19,paup-sc,7,15,6,1,0.9375,0.857143,0.142857,178.36,,1.833470394736842105263157895
150,10,0.15,0.1,19,star_cdp-sc,14,14,12,2,0.875,0.857143,0.142857,90.49,,0.9302014802631578947368421053
150,10,0.15,0.1,19,ground-truth,16,0,0,16.0,0.0,0.0,1,97.28,,1
150,10,0.15,0.1,20,cassiopeia-greedy,24,14,16,8,0.636364,0.666667,0.333333,109.51,5.59,1.026143178410794602698650675
150,10,0.15,0.1,20,startle_nni,27,14,19,8,0.636364,0.703704,0.296296,153.48,6.90,1.438155922038980509745127436
150,10,0.15,0.1,20,startle_ilp,20,12,10,10,0.545455,0.5,0.5,106.72,11.52,1
150,10,0.15,0.1,20,laml,26,14,18,8,0.636364,0.692308,0.307692,153.48,402.25,1.438155922038980509745127436
150,10,0.15,0.1,20,paup,26,11,15,11,0.5,0.576923,0.423077,106.72,6.17,1
150,10,0.15,0.1,20,star_cdp,26,15,19,7,0.681818,0.730769,0.269231,106.72,13.58,1
150,10,0.15,0.1,20,paup-sc,4,18,0,4,0.818182,0.0,1.0,416.07,,3.898706896551724137931034483
150,10,0.15,0.1,20,star_cdp-sc,15,12,5,10,0.545455,0.333333,0.666667,258.30,,2.420352323838080959520239880
150,10,0.15,0.1,20,ground-truth,22,0,0,22.0,0.0,0.0,1,106.72,,1
150,20,0.15,0.1,0,cassiopeia-greedy,49,20,33,16,0.555556,0.673469,0.326531,319.11,7.52,1.124458226153141407378695514
150,20,0.15,0.1,0,startle_nni,48,20,32,16,0.555556,0.666667,0.333333,363.88,9.41,1.282215722893688995383910638
150,20,0.15,0.1,0,startle_ilp,35,13,12,23,0.361111,0.342857,0.657143,280.45,32.14,0.9882307339934458578526375137
150,20,0.15,0.1,0,laml,36,20,20,16,0.555556,0.555556,0.444444,361.65,319.12,1.274357799781528595087917122
150,20,0.15,0.1,0,paup,43,10,17,26,0.277778,0.395349,0.604651,275.54,6.08,0.9709292082173438105641495472
150,20,0.15,0.1,0,star_cdp,45,10,19,26,0.277778,0.422222,0.577778,273.31,14.14,0.9630712851051834102681560309
150,20,0.15,0.1,0,paup-sc,17,19,0,17,0.527778,0.0,1.0,725.03,,2.554811656506571760809048945
150,20,0.15,0.1,0,star_cdp-sc,30,12,6,24,0.333333,0.2,0.8,463.18,,1.632122343986750766411783361
150,20,0.15,0.1,0,ground-truth,36,0,0,36.0,0.0,0.0,1,283.79,,1
150,20,0.15,0.1,1,cassiopeia-greedy,43,20,29,14,0.588235,0.674419,0.325581,308.82,6.96,1.117617255356108859293572669
150,20,0.15,0.1,1,startle_nni,41,16,23,18,0.470588,0.560976,0.439024,315.85,11.12,1.143058772437753329473074696
150,20,0.15,0.1,1,startle_ilp,36,13,15,21,0.382353,0.416667,0.583333,274.56,39.92,0.9936305732484076433121019108
150,20,0.15,0.1,1,laml,39,16,21,18,0.470588,0.538462,0.461538,309.00,330.79,1.118268674001158077591198610
150,20,0.15,0.1,1,paup,39,13,18,21,0.382353,0.461538,0.538462,274.56,5.98,0.9936305732484076433121019108
150,20,0.15,0.1,1,star_cdp,42,14,22,20,0.411765,0.52381,0.47619,267.71,14.43,0.9688404748118123914302258251
150,20,0.15,0.1,1,paup-sc,15,20,1,14,0.588235,0.066667,0.933333,707.94,,2.562029530978575564562825709
150,20,0.15,0.1,1,star_cdp-sc,25,15,6,19,0.441176,0.24,0.76,537.75,,1.946113202084539664157498552
150,20,0.15,0.1,1,ground-truth,34,0,0,34.0,0.0,0.0,1,276.32,,1
150,20,0.15,0.1,2,cassiopeia-greedy,47,23,31,16,0.589744,0.659574,0.340426,303.45,6.28,1.062611618867528101691354134
150,20,0.15,0.1,2,startle_nni,41,27,29,12,0.692308,0.707317,0.292683,378.64,8.55,1.325909584340091746331897608
150,20,0.15,0.1,2,startle_ilp,44,16,21,23,0.410256,0.477273,0.522727,285.73,39.31,1.000560282942886157509542319
150,20,0.15,0.1,2,laml,38,27,26,12,0.692308,0.684211,0.315789,378.64,219.69,1.325909584340091746331897608
150,20,0.15,0.1,2,paup,46,14,21,25,0.358974,0.456522,0.543478,278.13,6.40,0.9739468431557936758062821725
150,20,0.15,0.1,2,star_cdp,44,15,20,24,0.384615,0.454545,0.545455,278.13,15.84,0.9739468431557936758062821725
150,20,0.15,0.1,2,paup-sc,17,24,2,15,0.615385,0.117647,0.882353,936.87,,3.280701754385964912280701754
150,20,0.15,0.1,2,star_cdp-sc,26,18,5,21,0.461538,0.192308,0.807692,852.65,,2.985782820324263753195363659
150,20,0.15,0.1,2,ground-truth,39,0,0,39.0,0.0,0.0,1,285.57,,1
150,20,0.15,0.1,3,cassiopeia-greedy,57,27,35,22,0.55102,0.614035,0.385965,413.45,7.09,1.088885962602054253357914143
150,20,0.15,0.1,3,startle_nni,52,29,32,20,0.591837,0.615385,0.384615,452.65,7.87,1.192125362127995786146958125
150,20,0.15,0.1,3,startle_ilp,44,22,17,27,0.44898,0.386364,0.613636,393.27,43.30,1.035738741111403739794574664
150,20,0.15,0.1,3,laml,49,29,29,20,0.591837,0.591837,0.408163,452.65,340.09,1.192125362127995786146958125
150,20,0.15,0.1,3,paup,52,14,17,35,0.285714,0.326923,0.673077,379.70,5.82,1
150,20,0.15,0.1,3,star_cdp,55,15,21,34,0.306122,0.381818,0.618182,379.70,15.72,1
150,20,0.15,0.1,3,paup-sc,25,24,0,25,0.489796,0.0,1.0,633.59,,1.668659468001053463260468791
150,20,0.15,0.1,3,star_cdp-sc,36,20,7,29,0.408163,0.194444,0.805556,529.34,,1.394100605741374769554911772
150,20,0.15,0.1,3,ground-truth,49,0,0,49.0,0.0,0.0,1,379.70,,1
150,20,0.15,0.1,4,cassiopeia-greedy,50,19,29,21,0.475,0.58,0.42,299.94,7.67,1.017988053217485745316318219
150,20,0.15,0.1,4,startle_nni,57,27,44,13,0.675,0.77193,0.22807,389.28,9.03,1.321205538962802063535161553
150,20,0.15,0.1,4,startle_ilp,36,17,13,23,0.425,0.361111,0.638889,290.22,20.00,0.9849986424110779256041270703
150,20,0.15,0.1,4,laml,47,27,34,13,0.675,0.723404,0.276596,389.28,378.14,1.321205538962802063535161553
150,20,0.15,0.1,4,paup,45,14,19,26,0.35,0.422222,0.577778,286.76,6.29,0.9732554982351344013032853652
150,20,0.15,0.1,4,star_cdp,53,15,28,25,0.375,0.528302,0.471698,286.76,15.55,0.9732554982351344013032853652
150,20,0.15,0.1,4,paup-sc,18,25,3,15,0.625,0.166667,0.833333,952.57,,3.232996198751018191691555797
150,20,0.15,0.1,4,star_cdp-sc,30,17,7,23,0.425,0.233333,0.766667,602.86,,2.046090143904425739885962531
150,20,0.15,0.1,4,ground-truth,40,0,0,40.0,0.0,0.0,1,294.64,,1
150,20,0.15,0.1,5,cassiopeia-greedy,50,23,30,20,0.534884,0.6,0.4,333.81,7.49,1.021794361627230708010652300
150,20,0.15,0.1,5,startle_nni,49,27,33,16,0.627907,0.673469,0.326531,394.29,9.67,1.206923995224830879426979706
150,20,0.15,0.1,5,startle_ilp,40,16,13,27,0.372093,0.325,0.675,320.50,30.30,0.9810523738100339771648963850
