silencing,dropout,prior,rep,method,#branches,#FN,#FP,#TP,FN_rate,FP_rate,TP_rate,parsimony-score,time,normalized-parsimony-score
0,100,03,03,paup-sc,159,114,25,134,0.459677,0.157233,0.842767,1814.82,,1.003783227690571798360601334
0,100,03,03,star_cdp-sc,162,113,27,135,0.455645,0.166667,0.833333,,,
0,100,03,03,ground-truth,249,0,0,249,0.0,0.0,1.0,1807.98,,1
0,100,03,04,startle_nni,194,183,129,65,0.737903,0.664948,0.335052,2077.85,5.47,1.199751717766614700617818581
0,100,03,04,laml,248,183,183,65,0.737903,0.737903,0.262097,2072.82,965.68,1.196847393036549454356487095
0,100,03,04,paup,211,101,64,147,0.407258,0.303318,0.696682,1705.05,41.72,0.9844967954269877013684392863
0,100,03,04,star_cdp,202,101,55,147,0.407258,0.272277,0.727723,1699.96,58.16,0.9815578266643570644956406259
0,100,03,04,paup-sc,155,120,27,128,0.483871,0.174194,0.825806,1764.49,,1.018817483688434667128587101
0,100,03,04,star_cdp-sc,161,116,29,132,0.467742,0.180124,0.819876,,,
0,100,03,04,ground-truth,249,0,0,249,0.0,0.0,1.0,1731.90,,1
0,100,03,05,startle_nni,192,169,113,79,0.681452,0.588542,0.411458,1913.41,20.60,1.167916938796686829720870897
0,100,03,05,laml,248,165,165,83,0.665323,0.665323,0.334677,1908.42,2878.55,1.164871117187833804347162625
0,100,03,05,paup,214,100,66,148,0.403226,0.308411,0.691589,1606.46,50.30,0.9805592348212487258211205450
0,100,03,05,star_cdp,208,107,67,141,0.431452,0.322115,0.677885,1601.37,66.83,0.9774523747032002490371175174
0,100,03,05,paup-sc,152,124,28,124,0.5,0.184211,0.815789,1634.59,,0.9977293674579292075370351155
0,100,03,05,star_cdp-sc,162,120,34,128,0.483871,0.209877,0.790123,,,
0,100,03,05,ground-truth,249,0,0,249,0.0,0.0,1.0,1638.31,,1
0,100,04,01,startle_nni,192,169,113,79,0.681452,0.588542,0.411458,1952.58,13.42,1.144181467656589687846097051
0,100,04,01,laml,248,165,165,83,0.665323,0.665323,0.334677,1950.14,1234.40,1.142751665660726737883307062
0,100,04,01,paup,205,106,63,142,0.427419,0.307317,0.692683,1677.08,56.95,0.9827427586974738211458339437
0,100,04,01,star_cdp,206,108,66,140,0.435484,0.320388,0.679612,1674.65,72.67,0.9813188165458562111419078481
0,100,04,01,paup-sc,149,126,27,122,0.508065,0.181208,0.818792,1738.44,,1.018698762986879808734683832
0,100,04,01,star_cdp-sc,155,124,31,124,0.5,0.2,0.8,,,
0,100,04,01,ground-truth,249,0,0,249,0.0,0.0,1.0,1706.53,,1
0,100,04,02,startle_nni,192,167,111,81,0.673387,0.578125,0.421875,1936.84,6.56,1.173408618631899721920986787
0,100,04,02,laml,248,163,163,85,0.657258,0.657258,0.342742,1934.40,770.23,1.171930377254469559738520910
0,100,04,02,paup,209,96,57,152,0.387097,0.272727,0.727273,1630.45,62.39,0.9877863335372983321317573503
0,100,04,02,star_cdp,202,103,57,145,0.415323,0.282178,0.717822,1628.01,79.76,0.9863080921598681699492914741
0,100,04,02,paup-sc,156,115,23,133,0.46371,0.147436,0.852564,1690.30,,1.024045655848443908615602717
0,100,04,02,star_cdp-sc,166,110,28,138,0.443548,0.168675,0.831325,,,
0,100,04,02,ground-truth,249,0,0,249,0.0,0.0,1.0,1650.61,,1
0,100,04,03,startle_nni,191,176,119,72,0.709677,0.623037,0.376963,2063.44,4.91,1.168875897854213400403326309
0,100,04,03,laml,248,175,175,73,0.705645,0.705645,0.294355,2061.01,1187.92,1.167499376883511204767407609
0,100,04,03,paup,198,96,46,152,0.387097,0.232323,0.767677,1743.87,64.08,0.9878492284684929644483719666
0,100,04,03,star_cdp,193,104,49,144,0.419355,0.253886,0.746114,1741.44,78.70,0.9864727074977907688124532663
0,100,04,03,paup-sc,140,124,16,124,0.5,0.114286,0.885714,1801.11,,1.020273944667255794983345796
0,100,04,03,star_cdp-sc,148,118,18,130,0.475806,0.121622,0.878378,,,
0,100,04,03,ground-truth,249,0,0,249,0.0,0.0,1.0,1765.32,,1
0,100,04,04,startle_nni,201,175,128,73,0.705645,0.636816,0.363184,1947.57,6.48,1.131985655249376631076030666
0,100,04,04,laml,248,170,170,78,0.685484,0.685484,0.314516,1945.13,810.48,1.130567454620486024330278002
0,100,04,04,paup,209,110,71,138,0.443548,0.339713,0.660287,1697.63,59.55,0.9867130875506396433574156200
0,100,04,04,star_cdp,205,105,62,143,0.423387,0.302439,0.697561,1695.19,76.25,0.9852948869217490366116629565
0,100,04,04,paup-sc,142,132,26,116,0.532258,0.183099,0.816901,1813.42,,1.054013682148690198722456974
0,100,04,04,star_cdp-sc,152,126,30,122,0.508065,0.197368,0.802632,,,
0,100,04,04,ground-truth,249,0,0,249,0.0,0.0,1.0,1720.49,,1
0,100,04,05,startle_nni,191,164,107,84,0.66129,0.560209,0.439791,2006.48,4.78,1.135387784203438168422720431
0,100,04,05,laml,248,159,159,89,0.641129,0.641129,0.358871,2006.35,840.00,1.135314222337909258609567569
0,100,04,05,paup,205,92,49,156,0.370968,0.239024,0.760976,1755.44,57.04,0.9933341632620726338543022374
0,100,04,05,star_cdp,207,96,55,152,0.387097,0.2657,0.7343,1753.01,75.09,0.9919591222371860888853679791
