silencing,dropout,prior,rep,method,#branches,#FN,#FP,#TP,FN_rate,FP_rate,TP_rate,parsimony-score,time,normalized-parsimony-score
0,100,03,01,ground-truth,249,0,0,249,0.0,0.0,1.0,1693.57,,1
0,100,03,02,startle_nni,198,139,135,63,0.688119,0.681818,0.318182,2114.74,11.76,1.212121559501564774798528080
0,100,03,02,laml,157,143,98,59,0.707921,0.624204,0.375796,2109.65,832.44,1.209204085609803629360448454
0,100,03,02,paup,204,60,62,142,0.29703,0.303922,0.696078,1713.65,58.22,0.9822257631859502711129962285
0,100,03,02,star_cdp,201,62,61,140,0.306931,0.303483,0.696517,1708.56,75.51,0.9793082892941891256749166027
0,100,03,02,paup-sc,151,79,28,123,0.391089,0.18543,0.81457,1755.24,,1.006064218816273657904692032
0,100,03,02,star_cdp-sc,165,71,34,131,0.351485,0.206061,0.793939,,,
0,100,03,02,star_cdp_hert,208,57,63,145,0.282178,0.302885,0.697115,1708.56,77.45,0.9793082892941891256749166027
0,100,03,02,star_cdp_hert-sc,204,57,59,145,0.282178,0.289216,0.710784,,,
0,100,03,02,ground-truth,249,0,0,249,0.0,0.0,1.0,1744.66,,1
0,100,03,03,startle_nni,198,139,126,72,0.658768,0.636364,0.363636,2112.04,4.46,1.168176639122114182679011936
0,100,03,03,laml,163,143,95,68,0.677725,0.582822,0.417178,2106.94,1504.43,1.165355811458091350568037257
0,100,03,03,paup,210,56,55,155,0.265403,0.261905,0.738095,1778.89,56.76,0.9839102202457991791944601157
0,100,03,03,star_cdp,205,64,58,147,0.303318,0.282927,0.717073,1773.80,71.09,0.9810949236164116859699775440
0,100,03,03,paup-sc,159,79,27,132,0.374408,0.169811,0.830189,1814.82,,1.003783227690571798360601334
0,100,03,03,star_cdp-sc,162,78,29,133,0.369668,0.179012,0.820988,,,
0,100,03,03,star_cdp_hert,212,58,59,153,0.274882,0.278302,0.721698,1773.80,72.41,0.9810949236164116859699775440
0,100,03,03,star_cdp_hert-sc,195,62,46,149,0.293839,0.235897,0.764103,,,
0,100,03,03,ground-truth,249,0,0,249,0.0,0.0,1.0,1807.98,,1
0,100,03,04,startle_nni,194,140,131,63,0.689655,0.675258,0.324742,2077.85,5.47,1.199751717766614700617818581
0,100,03,04,laml,158,143,98,60,0.704433,0.620253,0.379747,2072.82,965.68,1.196847393036549454356487095
0,100,03,04,paup,211,59,67,144,0.29064,0.317536,0.682464,1705.05,41.72,0.9844967954269877013684392863
0,100,03,04,star_cdp,202,57,56,146,0.280788,0.277228,0.722772,1699.96,58.16,0.9815578266643570644956406259
0,100,03,04,paup-sc,155,75,27,128,0.369458,0.174194,0.825806,1764.49,,1.018817483688434667128587101
0,100,03,04,star_cdp-sc,161,72,30,131,0.35468,0.186335,0.813665,,,
0,100,03,04,star_cdp_hert,214,60,71,143,0.295567,0.331776,0.668224,1699.96,57.50,0.9815578266643570644956406259
0,100,03,04,star_cdp_hert-sc,204,63,64,140,0.310345,0.313725,0.686275,,,
0,100,03,04,ground-truth,249,0,0,249,0.0,0.0,1.0,1731.90,,1
0,100,03,05,startle_nni,192,126,114,78,0.617647,0.59375,0.40625,1913.41,20.60,1.167916938796686829720870897
0,100,03,05,laml,158,132,86,72,0.647059,0.544304,0.455696,1908.42,2878.55,1.164871117187833804347162625
0,100,03,05,paup,214,60,70,144,0.294118,0.327103,0.672897,1606.46,50.30,0.9805592348212487258211205450
0,100,03,05,star_cdp,208,66,70,138,0.323529,0.336538,0.663462,1601.37,66.83,0.9774523747032002490371175174
