silencing,dropout,prior,rep,method,#branches,#FN,#FP,#TP,FN_rate,FP_rate,TP_rate,parsimony-score,time,normalized-parsimony-score
75,25,01,01,cassiopeia_greedy,245,190,187,58,0.766129,0.763265,0.236735,1774.68,6.15,1.590300553793214688961772138
75,25,01,01,startle_nni,248,101,101,147,0.407258,0.407258,0.592742,1175.12,2.71,1.053031524992383103034213309
75,25,01,01,laml,248,101,101,147,0.407258,0.407258,0.592742,1170.55,574.75,1.048936322741366023262899439
75,25,01,01,paup,209,112,73,136,0.451613,0.349282,0.650718,1087.20,39.62,0.9742459272003871175869670412
75,25,01,01,star_cdp,248,116,116,132,0.467742,0.467742,0.532258,1082.63,63.86,0.9701507249493700378156531713
75,25,01,01,paup-sc,148,133,33,115,0.53629,0.222973,0.777027,1120.81,,1.004364033908633080631575174
75,25,01,01,star_cdp-sc,162,128,42,120,0.516129,0.259259,0.740741,,,
75,25,01,01,ground-truth,249,0,0,249,0.0,0.0,1.0,1115.94,,1
75,25,01,02,cassiopeia_greedy,245,197,194,51,0.794355,0.791837,0.208163,1676.32,6.98,1.424860601115191078471372229
75,25,01,02,startle_nni,248,100,100,148,0.403226,0.403226,0.596774,1183.62,10.14,1.006068951448388412892696858
75,25,01,02,laml,248,100,100,148,0.403226,0.403226,0.596774,1179.05,587.92,1.002184482524139806881544948
75,25,01,02,paup,219,137,108,111,0.552419,0.493151,0.506849,1131.73,52.55,0.9619628042975656194750441996
75,25,01,02,star_cdp,248,137,137,111,0.552419,0.552419,0.447581,1127.16,70.18,0.9580783353733170134638922889
75,25,01,02,paup-sc,140,156,48,92,0.629032,0.342857,0.657143,1201.01,,1.020850333197334421324629403
75,25,01,02,star_cdp-sc,153,150,55,98,0.604839,0.359477,0.640523,,,
75,25,01,02,ground-truth,249,0,0,249,0.0,0.0,1.0,1176.48,,1
75,25,01,03,cassiopeia_greedy,246,193,191,55,0.778226,0.776423,0.223577,1775.69,14.76,1.435364966453803249535203298
75,25,01,03,startle_nni,248,86,86,162,0.346774,0.346774,0.653226,1271.47,3.22,1.027782717646107832834855711
