"NLIN","NCHR","LABL","REPL","MTHD","NIBR_TRUE","NIBR_ESTI","FN","FP","TP","FN_RATE","FP_RATE","TP_RATE","PRECISION","RECALL","F1SCORE","RF","PSCORE","NORM_PSCORE","SECS"
150,10,"150x10",3,"StarCDP-SC",27,19,19,11,8,0.703704,0.578947,0.421053,0.42105263157894735,0.2962962962962963,0.34782608695652173,30,231.4,1.323117388072503,"NA"
150,10,"150x10",3,"Startle-ILP",27,25,21,19,6,0.777778,0.76,0.24,0.24,0.2222222222222222,0.23076923076923073,40,165.76,0.9477957573331809,13.55
150,10,"150x10",4,"Startle-NNI (C++)",30,39,24,33,6,0.8,0.846154,0.153846,0.15384615384615385,0.2,0.17391304347826086,57,223.76,1.5187673929274417,7.24
150,10,"150x10",4,"LAML",30,39,24,33,6,0.8,0.846154,0.153846,0.15384615384615385,0.2,0.17391304347826086,57,223.76,1.5187673929274417,15952.32
150,10,"150x10",4,"Cassiopeia-Greedy",30,32,18,20,12,0.6,0.625,0.375,0.375,0.4,0.38709677419354843,38,149.57,1.0152039638905856,6.0
150,10,"150x10",4,"Startle-NNI (Py)",30,24,25,19,5,0.833333,0.791667,0.208333,0.20833333333333334,0.16666666666666666,0.18518518518518517,44,158.24,1.0740514491278084,275.05
150,10,"150x10",4,"StarCDP-Rand",30,38,22,30,8,0.733333,0.789474,0.210526,0.21052631578947367,0.26666666666666666,0.23529411764705882,52,143.86,0.9764474309373515,13.25
150,10,"150x10",4,"StarCDP-Bias",30,30,23,23,7,0.766667,0.766667,0.233333,0.23333333333333334,0.23333333333333334,0.23333333333333334,46,143.86,0.9764474309373515,13.15
150,10,"150x10",4,"PAUP*",30,27,21,18,9,0.7,0.666667,0.333333,0.3333333333333333,0.3,0.3157894736842105,39,143.86,0.9764474309373515,5.02
150,10,"150x10",4,"PAUP*-SC",30,5,27,2,3,0.9,0.4,0.6,0.6,0.1,0.17142857142857143,29,844.32,5.730808389330075,"NA"
150,10,"150x10",4,"StarCDP-SC",30,16,21,7,9,0.7,0.4375,0.5625,0.5625,0.3,0.391304347826087,28,649.7,4.4098282766578425,"NA"
150,10,"150x10",4,"Startle-ILP",30,26,23,19,7,0.766667,0.730769,0.269231,0.2692307692307692,0.23333333333333334,0.25,42,145.1,0.9848639109482114,14.19
150,10,"150x10",5,"Startle-NNI (C++)",32,37,25,30,7,0.78125,0.810811,0.189189,0.1891891891891892,0.21875,0.20289855072463767,55,236.08,1.2565467319565682,6.94
150,10,"150x10",5,"LAML",32,38,23,29,9,0.71875,0.763158,0.236842,0.23684210526315788,0.28125,0.2571428571428572,52,233.88,1.2448371300830317,9924.84
150,10,"150x10",5,"Cassiopeia-Greedy",32,35,20,23,12,0.625,0.657143,0.342857,0.34285714285714286,0.375,0.35820895522388063,43,179.65,0.956195443900362,6.39
150,10,"150x10",5,"Startle-NNI (Py)",32,34,22,24,10,0.6875,0.705882,0.294118,0.29411764705882354,0.3125,0.30303030303030304,46,187.88,1.0,472.22
150,10,"150x10",5,"StarCDP-Rand",32,45,21,34,11,0.65625,0.755556,0.244444,0.24444444444444444,0.34375,0.2857142857142857,55,170.8,0.9090909090909092,15.73
150,10,"150x10",5,"StarCDP-Bias",32,40,19,27,13,0.59375,0.675,0.325,0.325,0.40625,0.3611111111111111,46,170.8,0.9090909090909092,21.23
150,10,"150x10",5,"PAUP*",32,39,19,26,13,0.59375,0.666667,0.333333,0.3333333333333333,0.40625,0.36619718309859156,45,170.8,0.9090909090909092,6.43
150,10,"150x10",5,"PAUP*-SC",32,12,23,3,9,0.71875,0.25,0.75,0.75,0.28125,0.4090909090909091,26,419.68,2.233766233766234,"NA"
150,10,"150x10",5,"StarCDP-SC",32,30,18,16,14,0.5625,0.533333,0.466667,0.4666666666666667,0.4375,0.45161290322580644,34,218.02,1.1604215456674474,"NA"
150,10,"150x10",5,"Startle-ILP",32,35,22,25,10,0.6875,0.714286,0.285714,0.2857142857142857,0.3125,0.29850746268656714,47,173.67,0.9243666169895678,15.68
150,10,"150x10",6,"Startle-NNI (C++)",26,29,22,25,4,0.846154,0.862069,0.137931,0.13793103448275862,0.15384615384615385,0.14545454545454545,47,208.2,1.3911532807697446,7.38
150,10,"150x10",6,"LAML",26,27,23,24,3,0.884615,0.888889,0.111111,0.1111111111111111,0.11538461538461539,0.11320754716981134,47,202.3,1.351730589335828,5971.42
150,10,"150x10",6,"Cassiopeia-Greedy",26,32,21,27,5,0.807692,0.84375,0.15625,0.15625,0.19230769230769232,0.1724137931034483,48,166.79,1.1144594414005078,5.85
150,10,"150x10",6,"Startle-NNI (Py)",26,26,14,14,12,0.538462,0.538462,0.461538,0.46153846153846156,0.46153846153846156,0.46153846153846156,28,149.66,1.0,173.55
150,10,"150x10",6,"StarCDP-Rand",26,36,12,22,14,0.461538,0.611111,0.388889,0.3888888888888889,0.5384615384615384,0.45161290322580644,34,146.83,0.9810904717359349,12.93
150,10,"150x10",6,"StarCDP-Bias",26,33,13,20,13,0.5,0.606061,0.393939,0.3939393939393939,0.5,0.4406779661016949,33,146.83,0.9810904717359349,12.9
150,10,"150x10",6,"PAUP*",26,29,10,13,16,0.384615,0.448276,0.551724,0.5517241379310345,0.6153846153846154,0.5818181818181818,23,146.83,0.9810904717359349,6.21
150,10,"150x10",6,"PAUP*-SC",26,3,23,0,3,0.884615,0.0,1.0,1.0,0.11538461538461539,0.20689655172413796,23,603.27,4.0309367900574635,"NA"
150,10,"150x10",6,"StarCDP-SC",26,17,13,4,13,0.5,0.235294,0.764706,0.7647058823529411,0.5,0.6046511627906977,17,338.96,2.264867031939062,"NA"
150,10,"150x10",6,"Startle-ILP",26,24,12,10,14,0.461538,0.416667,0.583333,0.5833333333333334,0.5384615384615384,0.56,22,149.66,1.0,13.16
150,10,"150x10",7,"Startle-NNI (C++)",35,40,27,32,8,0.771429,0.8,0.2,0.2,0.22857142857142856,0.21333333333333335,59,277.18,1.2879513033780958,7.24
150,10,"150x10",7,"LAML",35,37,27,29,8,0.771429,0.783784,0.216216,0.21621621621621623,0.22857142857142856,0.2222222222222222,56,272.56,1.2664838994470518,9073.46
150,10,"150x10",7,"Cassiopeia-Greedy",35,47,25,37,10,0.714286,0.787234,0.212766,0.2127659574468085,0.2857142857142857,0.24390243902439027,62,226.37,1.0518563263788858,6.57
150,10,"150x10",7,"Startle-NNI (Py)",35,34,19,18,16,0.542857,0.529412,0.470588,0.47058823529411764,0.45714285714285713,0.463768115942029,37,222.83,1.0354072766135403,459.35
150,10,"150x10",7,"StarCDP-Rand",35,51,14,30,21,0.4,0.588235,0.411765,0.4117647058823529,0.6,0.48837209302325574,44,204.25,0.949072998466614,14.86
150,10,"150x10",7,"StarCDP-Bias",35,43,14,22,21,0.4,0.511628,0.488372,0.4883720930232558,0.6,0.5384615384615384,36,204.25,0.949072998466614,15.18
150,10,"150x10",7,"PAUP*",35,43,13,21,22,0.371429,0.488372,0.511628,0.5116279069767442,0.6285714285714286,0.5641025641025641,34,208.88,0.970586868639933,5.99
150,10,"150x10",7,"PAUP*-SC",35,11,25,1,10,0.714286,0.090909,0.909091,0.9090909090909091,0.2857142857142857,0.4347826086956522,26,826.97,3.8426188374146184,"NA"
150,10,"150x10",7,"StarCDP-SC",35,24,19,8,16,0.542857,0.333333,0.666667,0.6666666666666666,0.45714285714285713,0.5423728813559322,27,415.62,1.9312299614330188,"NA"
150,10,"150x10",7,"Startle-ILP",35,34,13,12,22,0.371429,0.352941,0.647059,0.6470588235294118,0.6285714285714286,0.6376811594202898,25,212.28,0.9863853910134287,20.29
150,10,"150x10",8,"Startle-NNI (C++)",20,28,15,23,5,0.75,0.821429,0.178571,0.17857142857142858,0.25,0.20833333333333334,38,181.68,1.2801578354002257,7.68
150,10,"150x10",8,"LAML",20,28,15,23,5,0.75,0.821429,0.178571,0.17857142857142858,0.25,0.20833333333333334,38,177.16,1.2483089064261557,16221.0
150,10,"150x10",8,"Cassiopeia-Greedy",20,28,15,23,5,0.75,0.821429,0.178571,0.17857142857142858,0.25,0.20833333333333334,38,150.99,1.0639092446448706,6.33
150,10,"150x10",8,"Startle-NNI (Py)",20,22,13,15,7,0.65,0.681818,0.318182,0.3181818181818182,0.35,0.3333333333333333,28,144.64,1.0191657271702368,188.24
150,10,"150x10",8,"StarCDP-Rand",20,32,14,26,6,0.7,0.8125,0.1875,0.1875,0.3,0.23076923076923078,40,128.85,0.9079058624577226,15.6
150,10,"150x10",8,"StarCDP-Bias",20,30,13,23,7,0.65,0.766667,0.233333,0.23333333333333334,0.35,0.28,36,128.85,0.9079058624577226,15.83
150,10,"150x10",8,"PAUP*",20,27,12,19,8,0.6,0.703704,0.296296,0.2962962962962963,0.4,0.3404255319148936,31,128.85,0.9079058624577226,8.46
150,10,"150x10",8,"PAUP*-SC",20,5,17,2,3,0.85,0.4,0.6,0.6,0.15,0.24,19,839.62,5.916149943630215,"NA"
150,10,"150x10",8,"StarCDP-SC",20,15,13,8,7,0.65,0.533333,0.466667,0.4666666666666667,0.35,0.4,21,375.4,2.645152198421646,"NA"
150,10,"150x10",8,"Startle-ILP",20,22,11,13,9,0.55,0.590909,0.409091,0.4090909090909091,0.45,0.4285714285714286,24,131.85,0.929044532130778,12.84
150,10,"150x10",9,"Startle-NNI (C++)",24,32,15,23,9,0.625,0.71875,0.28125,0.28125,0.375,0.32142857142857145,38,165.02,1.1974457586532183,7.47
150,10,"150x10",9,"LAML",24,31,15,22,9,0.625,0.709677,0.290323,0.2903225806451613,0.375,0.32727272727272727,37,165.02,1.1974457586532183,9141.12
150,10,"150x10",9,"Cassiopeia-Greedy",24,28,14,18,10,0.583333,0.642857,0.357143,0.35714285714285715,0.4166666666666667,0.3846153846153847,32,136.83,0.9928887598868007,6.08
150,10,"150x10",9,"Startle-NNI (Py)",24,25,14,15,10,0.583333,0.6,0.4,0.4,0.4166666666666667,0.4081632653061224,29,139.78,1.0142950439010232,182.38
150,10,"150x10",9,"StarCDP-Rand",24,33,15,24,9,0.625,0.727273,0.272727,0.2727272727272727,0.375,0.3157894736842105,39,131.38,0.9533415572164574,12.66
150,10,"150x10",9,"StarCDP-Bias",24,28,15,19,9,0.625,0.678571,0.321429,0.32142857142857145,0.375,0.3461538461538462,34,131.38,0.9533415572164574,12.55
150,10,"150x10",9,"PAUP*",24,29,15,20,9,0.625,0.689655,0.310345,0.3103448275862069,0.375,0.33962264150943394,35,131.38,0.9533415572164574,4.75
150,10,"150x10",9,"PAUP*-SC",24,11,15,2,9,0.625,0.181818,0.818182,0.8181818181818182,0.375,0.5142857142857143,17,381.83,2.7706987881866336,"NA"
150,10,"150x10",9,"StarCDP-SC",24,21,14,11,10,0.583333,0.52381,0.47619,0.47619047619047616,0.4166666666666667,0.4444444444444444,25,347.75,2.5234017850663957,"NA"
150,10,"150x10",9,"Startle-ILP",24,22,15,13,9,0.625,0.590909,0.409091,0.4090909090909091,0.375,0.391304347826087,28,133.4,0.967999419490603,12.79
150,10,"150x10",10,"Startle-NNI (C++)",26,35,19,28,7,0.730769,0.8,0.2,0.2,0.2692307692307692,0.22950819672131145,47,223.76,1.4806776071995764,9.95
150,10,"150x10",10,"LAML",26,35,19,28,7,0.730769,0.8,0.2,0.2,0.2692307692307692,0.22950819672131145,47,223.6,1.4796188459502382,6688.32
150,10,"150x10",10,"Cassiopeia-Greedy",26,31,19,24,7,0.730769,0.774194,0.225806,0.22580645161290322,0.2692307692307692,0.2456140350877193,43,185.21,1.225582318687136,6.08
150,10,"150x10",10,"Startle-NNI (Py)",26,31,16,21,10,0.615385,0.677419,0.322581,0.3225806451612903,0.38461538461538464,0.3508771929824562,37,171.16,1.1326098464796188,181.01
150,10,"150x10",10,"StarCDP-Rand",26,34,17,25,9,0.653846,0.735294,0.264706,0.2647058823529412,0.34615384615384615,0.30000000000000004,42,145.37,0.9619507676019058,13.73
150,10,"150x10",10,"StarCDP-Bias",26,29,15,18,11,0.576923,0.62069,0.37931,0.3793103448275862,0.4230769230769231,0.4,33,145.37,0.9619507676019058,13.9
150,10,"150x10",10,"PAUP*",26,29,17,20,9,0.653846,0.689655,0.310345,0.3103448275862069,0.34615384615384615,0.32727272727272727,37,148.14,0.9802805717310745,6.19
150,10,"150x10",10,"PAUP*-SC",26,6,20,0,6,0.769231,0.0,1.0,1.0,0.23076923076923078,0.375,20,755.44,4.998941238750662,"NA"
150,10,"150x10",10,"StarCDP-SC",26,17,18,9,8,0.692308,0.529412,0.470588,0.47058823529411764,0.3076923076923077,0.37209302325581395,27,422.35,2.794798835362626,"NA"
150,10,"150x10",10,"Startle-ILP",26,27,19,20,7,0.730769,0.740741,0.259259,0.25925925925925924,0.2692307692307692,0.2641509433962264,39,164.07,1.0856934886183165,19.38
150,10,"150x10",11,"Startle-NNI (C++)",28,28,12,12,16,0.428571,0.428571,0.571429,0.5714285714285714,0.5714285714285714,0.5714285714285714,24,193.47,1.064484181568088,7.82
150,10,"150x10",11,"LAML",28,27,12,11,16,0.428571,0.407407,0.592593,0.5925925925925926,0.5714285714285714,0.5818181818181818,23,187.61,1.0322420907840442,10396.14
150,10,"150x10",11,"Cassiopeia-Greedy",28,33,11,16,17,0.392857,0.484848,0.515152,0.5151515151515151,0.6071428571428571,0.5573770491803278,27,184.52,1.0152407152682257,7.75
150,10,"150x10",11,"Startle-NNI (Py)",28,29,13,14,15,0.464286,0.482759,0.517241,0.5172413793103449,0.5357142857142857,0.5263157894736842,27,190.93,1.0505089408528199,263.78
150,10,"150x10",11,"StarCDP-Rand",28,36,10,18,18,0.357143,0.5,0.5,0.5,0.6428571428571429,0.5625,28,170.73,0.9393672627235212,14.15
150,10,"150x10",11,"StarCDP-Bias",28,32,10,14,18,0.357143,0.4375,0.5625,0.5625,0.6428571428571429,0.6000000000000001,24,170.73,0.9393672627235212,14.44
150,10,"150x10",11,"PAUP*",28,32,8,12,20,0.285714,0.375,0.625,0.625,0.7142857142857143,0.6666666666666666,20,179.39,0.9870151306740027,7.06
150,10,"150x10",11,"PAUP*-SC",28,13,16,1,12,0.571429,0.076923,0.923077,0.9230769230769231,0.42857142857142855,0.5853658536585366,17,447.61,2.4627785419532326,"NA"
150,10,"150x10",11,"StarCDP-SC",28,21,13,6,15,0.464286,0.285714,0.714286,0.7142857142857143,0.5357142857142857,0.6122448979591837,19,327.43,1.8015405777166438,"NA"
150,10,"150x10",11,"Startle-ILP",28,27,11,10,17,0.392857,0.37037,0.62963,0.6296296296296297,0.6071428571428571,0.6181818181818182,21,179.39,0.9870151306740027,15.62
150,10,"150x10",12,"Startle-NNI (C++)",18,25,14,21,4,0.777778,0.84,0.16,0.16,0.2222222222222222,0.18604651162790697,35,143.11,1.5131105942059633,8.25
150,10,"150x10",12,"LAML",18,25,14,21,4,0.777778,0.84,0.16,0.16,0.2222222222222222,0.18604651162790697,35,139.94,1.479593994502009,8500.46
150,10,"150x10",12,"Cassiopeia-Greedy",18,27,13,22,5,0.722222,0.814815,0.185185,0.18518518518518517,0.2777777777777778,0.2222222222222222,35,94.58,1.0,7.07
150,10,"150x10",12,"Startle-NNI (Py)",18,22,13,17,5,0.722222,0.772727,0.227273,0.22727272727272727,0.2777777777777778,0.25,30,99.96,1.0568830619581306,127.27
150,10,"150x10",12,"StarCDP-Rand",18,29,15,26,3,0.833333,0.896552,0.103448,0.10344827586206896,0.16666666666666666,0.12765957446808512,41,94.58,1.0,10.41
150,10,"150x10",12,"StarCDP-Bias",18,22,14,18,4,0.777778,0.818182,0.181818,0.18181818181818182,0.2222222222222222,0.2,32,94.58,1.0,10.5
150,10,"150x10",12,"PAUP*",18,19,9,10,9,0.5,0.526316,0.473684,0.47368421052631576,0.5,0.4864864864864865,19,94.58,1.0,4.12
150,10,"150x10",12,"PAUP*-SC",18,3,16,1,2,0.888889,0.333333,0.666667,0.6666666666666666,0.1111111111111111,0.19047619047619047,17,701.24,7.414252484669063,"NA"
150,10,"150x10",12,"StarCDP-SC",18,15,9,6,9,0.5,0.4,0.6,0.6,0.5,0.5454545454545454,15,259.41,2.74275745400719,"NA"
150,10,"150x10",12,"Startle-ILP",18,22,11,15,7,0.611111,0.681818,0.318182,0.3181818181818182,0.3888888888888889,0.35000000000000003,26,94.58,1.0,16.72
150,10,"150x10",13,"Startle-NNI (C++)",18,27,14,23,4,0.777778,0.851852,0.148148,0.14814814814814814,0.2222222222222222,0.17777777777777778,37,135.91,1.4369845633326284,7.88
150,10,"150x10",13,"LAML",18,27,14,23,4,0.777778,0.851852,0.148148,0.14814814814814814,0.2222222222222222,0.17777777777777778,37,135.91,1.4369845633326284,10602.38
150,10,"150x10",13,"Cassiopeia-Greedy",18,27,13,22,5,0.722222,0.814815,0.185185,0.18518518518518517,0.2777777777777778,0.2222222222222222,35,94.58,1.0,6.49
150,10,"150x10",13,"Startle-NNI (Py)",18,22,13,17,5,0.722222,0.772727,0.227273,0.22727272727272727,0.2777777777777778,0.25,30,99.96,1.0568830619581306,128.26
150,10,"150x10",13,"StarCDP-Rand",18,29,15,26,3,0.833333,0.896552,0.103448,0.10344827586206896,0.16666666666666666,0.12765957446808512,41,94.58,1.0,10.46
150,10,"150x10",13,"StarCDP-Bias",18,22,14,18,4,0.777778,0.818182,0.181818,0.18181818181818182,0.2222222222222222,0.2,32,94.58,1.0,10.48
150,10,"150x10",13,"PAUP*",18,19,9,10,9,0.5,0.526316,0.473684,0.47368421052631576,0.5,0.4864864864864865,19,94.58,1.0,4.13
150,10,"150x10",13,"PAUP*-SC",18,3,16,1,2,0.888889,0.333333,0.666667,0.6666666666666666,0.1111111111111111,0.19047619047619047,17,701.24,7.414252484669063,"NA"
150,10,"150x10",13,"StarCDP-SC",18,15,9,6,9,0.5,0.4,0.6,0.6,0.5,0.5454545454545454,15,259.41,2.74275745400719,"NA"
150,10,"150x10",13,"Startle-ILP",18,22,11,15,7,0.611111,0.681818,0.318182,0.3181818181818182,0.3888888888888889,0.35000000000000003,26,94.58,1.0,12.91
150,10,"150x10",14,"Startle-NNI (C++)",25,30,20,25,5,0.8,0.833333,0.166667,0.16666666666666666,0.2,0.18181818181818182,45,206.89,1.4149227191902611,7.32
150,10,"150x10",14,"LAML",25,28,20,23,5,0.8,0.821429,0.178571,0.17857142857142858,0.2,0.18867924528301888,43,204.69,1.399876897825195,4911.52
150,10,"150x10",14,"Cassiopeia-Greedy",25,29,15,19,10,0.6,0.655172,0.344828,0.3448275862068966,0.4,0.37037037037037035,34,150.44,1.0288606209820819,6.46
150,10,"150x10",14,"Startle-NNI (Py)",25,28,20,23,5,0.8,0.821429,0.178571,0.17857142857142858,0.2,0.18867924528301888,43,176.63,1.2079742853234852,230.63
150,10,"150x10",14,"StarCDP-Rand",25,35,17,27,8,0.68,0.771429,0.228571,0.22857142857142856,0.32,0.26666666666666666,44,146.22,1.0,10.81
150,10,"150x10",14,"StarCDP-Bias",25,30,13,18,12,0.52,0.6,0.4,0.4,0.48,0.4363636363636363,31,146.22,1.0,10.92
150,10,"150x10",14,"PAUP*",25,26,15,16,10,0.6,0.615385,0.384615,0.38461538461538464,0.4,0.3921568627450981,31,146.22,1.0,4.31
150,10,"150x10",14,"PAUP*-SC",25,1,24,0,1,0.96,0.0,1.0,1.0,0.04,0.07692307692307693,24,1042.19,7.127547531117495,"NA"
150,10,"150x10",14,"StarCDP-SC",25,13,15,3,10,0.6,0.230769,0.769231,0.7692307692307693,0.4,0.5263157894736842,18,494.2,3.379838599370811,"NA"
150,10,"150x10",14,"Startle-ILP",25,26,15,16,10,0.6,0.615385,0.384615,0.38461538461538464,0.4,0.3921568627450981,31,149.08,1.0195595677745863,12.64
150,10,"150x10",15,"Startle-NNI (C++)",26,37,22,33,4,0.846154,0.891892,0.108108,0.10810810810810811,0.15384615384615385,0.12698412698412698,55,216.84,1.5889206418993185,7.4
150,10,"150x10",15,"LAML",26,35,22,31,4,0.846154,0.885714,0.114286,0.11428571428571428,0.15384615384615385,0.13114754098360656,53,216.84,1.5889206418993185,9612.54
150,10,"150x10",15,"Cassiopeia-Greedy",26,29,16,19,10,0.615385,0.655172,0.344828,0.3448275862068966,0.38461538461538464,0.36363636363636365,35,128.37,0.9406462958892065,6.77
150,10,"150x10",15,"Startle-NNI (Py)",26,27,16,17,10,0.615385,0.62963,0.37037,0.37037037037037035,0.38461538461538464,0.37735849056603776,33,160.45,1.1757162746391148,148.88
150,10,"150x10",15,"StarCDP-Rand",26,35,16,25,10,0.615385,0.714286,0.285714,0.2857142857142857,0.38461538461538464,0.3278688524590164,41,128.37,0.9406462958892065,12.79
150,10,"150x10",15,"StarCDP-Bias",26,31,16,21,10,0.615385,0.677419,0.322581,0.3225806451612903,0.38461538461538464,0.3508771929824562,37,128.37,0.9406462958892065,12.83
150,10,"150x10",15,"PAUP*",26,28,14,16,12,0.538462,0.571429,0.428571,0.42857142857142855,0.46153846153846156,0.4444444444444444,30,128.37,0.9406462958892065,5.46
150,10,"150x10",15,"PAUP*-SC",26,5,21,0,5,0.807692,0.0,1.0,1.0,0.19230769230769232,0.32258064516129037,21,534.71,3.9181505092694366,"NA"
150,10,"150x10",15,"StarCDP-SC",26,20,14,8,12,0.538462,0.4,0.6,0.6,0.46153846153846156,0.5217391304347826,22,272.49,1.996702571993845,"NA"
150,10,"150x10",15,"Startle-ILP",26,25,12,11,14,0.461538,0.44,0.56,0.56,0.5384615384615384,0.5490196078431373,23,128.37,0.9406462958892065,22.14
150,10,"150x10",16,"Startle-NNI (C++)",26,30,21,25,5,0.807692,0.833333,0.166667,0.16666666666666666,0.19230769230769232,0.17857142857142858,46,201.62,1.4773942991133584,8.45
150,10,"150x10",16,"LAML",26,30,21,25,5,0.807692,0.833333,0.166667,0.16666666666666666,0.19230769230769232,0.17857142857142858,46,197.99,1.450795046530373,20844.12
150,10,"150x10",16,"Cassiopeia-Greedy",26,29,16,19,10,0.615385,0.655172,0.344828,0.3448275862068966,0.38461538461538464,0.36363636363636365,35,128.37,0.9406462958892065,5.67
150,10,"150x10",16,"Startle-NNI (Py)",26,27,16,17,10,0.615385,0.62963,0.37037,0.37037037037037035,0.38461538461538464,0.37735849056603776,33,160.45,1.1757162746391148,149.43
150,10,"150x10",16,"StarCDP-Rand",26,35,16,25,10,0.615385,0.714286,0.285714,0.2857142857142857,0.38461538461538464,0.3278688524590164,41,128.37,0.9406462958892065,12.87
150,10,"150x10",16,"StarCDP-Bias",26,31,16,21,10,0.615385,0.677419,0.322581,0.3225806451612903,0.38461538461538464,0.3508771929824562,37,128.37,0.9406462958892065,12.75
150,10,"150x10",16,"PAUP*",26,28,14,16,12,0.538462,0.571429,0.428571,0.42857142857142855,0.46153846153846156,0.4444444444444444,30,128.37,0.9406462958892065,5.45
150,10,"150x10",16,"PAUP*-SC",26,5,21,0,5,0.807692,0.0,1.0,1.0,0.19230769230769232,0.32258064516129037,21,534.71,3.9181505092694366,"NA"
150,10,"150x10",16,"StarCDP-SC",26,20,14,8,12,0.538462,0.4,0.6,0.6,0.46153846153846156,0.5217391304347826,22,272.49,1.996702571993845,"NA"
150,10,"150x10",16,"Startle-ILP",26,25,12,11,14,0.461538,0.44,0.56,0.56,0.5384615384615384,0.5490196078431373,23,128.37,0.9406462958892065,13.51
150,10,"150x10",17,"Startle-NNI (C++)",19,24,18,23,1,0.947368,0.958333,0.041667,0.041666666666666664,0.05263157894736842,0.046511627906976744,41,180.39,1.3759725400457665,7.57
150,10,"150x10",17,"LAML",19,25,18,24,1,0.947368,0.96,0.04,0.04,0.05263157894736842,0.045454545454545456,42,180.39,1.3759725400457665,6677.06
150,10,"150x10",17,"Cassiopeia-Greedy",19,30,17,28,2,0.894737,0.933333,0.066667,0.06666666666666667,0.10526315789473684,0.08163265306122448,45,135.64,1.0346300533943553,5.24
150,10,"150x10",17,"Startle-NNI (Py)",19,20,15,16,4,0.789474,0.8,0.2,0.2,0.21052631578947367,0.20512820512820512,31,145.02,1.1061784897025173,216.88
150,10,"150x10",17,"StarCDP-Rand",19,36,16,33,3,0.842105,0.916667,0.083333,0.08333333333333333,0.15789473684210525,0.10909090909090907,49,126.61,0.9657513348588864,12.85
150,10,"150x10",17,"StarCDP-Bias",19,32,14,27,5,0.736842,0.84375,0.15625,0.15625,0.2631578947368421,0.196078431372549,41,126.61,0.9657513348588864,12.88
150,10,"150x10",17,"PAUP*",19,30,15,26,4,0.789474,0.866667,0.133333,0.13333333333333333,0.21052631578947367,0.16326530612244897,41,126.61,0.9657513348588864,5.58
150,10,"150x10",17,"PAUP*-SC",19,3,18,2,1,0.947368,0.666667,0.333333,0.3333333333333333,0.05263157894736842,0.09090909090909091,20,511.74,3.9034324942791763,"NA"
150,10,"150x10",17,"StarCDP-SC",19,13,15,9,4,0.789474,0.692308,0.307692,0.3076923076923077,0.21052631578947367,0.25,24,277.14,2.1139588100686497,"NA"
150,10,"150x10",17,"Startle-ILP",19,22,12,15,7,0.631579,0.681818,0.318182,0.3181818181818182,0.3684210526315789,0.3414634146341463,27,129.2,0.9855072463768115,23.35
150,10,"150x10",18,"Startle-NNI (C++)",28,31,21,24,7,0.75,0.774194,0.225806,0.22580645161290322,0.25,0.23728813559322035,45,272.19,1.5285561857696413,7.95
150,10,"150x10",18,"LAML",28,31,21,24,7,0.75,0.774194,0.225806,0.22580645161290322,0.25,0.23728813559322035,45,270.17,1.5172123322288988,6792.12
150,10,"150x10",18,"Cassiopeia-Greedy",28,39,21,32,7,0.75,0.820513,0.179487,0.1794871794871795,0.25,0.208955223880597,53,196.24,1.1020385241758859,6.53
150,10,"150x10",18,"Startle-NNI (Py)",28,28,19,19,9,0.678571,0.678571,0.321429,0.32142857142857145,0.32142857142857145,0.32142857142857145,38,211.05,1.1852080642443983,164.14
150,10,"150x10",18,"StarCDP-Rand",28,41,18,31,10,0.642857,0.756098,0.243902,0.24390243902439024,0.35714285714285715,0.2898550724637681,49,174.85,0.9819172235637671,13.66
150,10,"150x10",18,"StarCDP-Bias",28,34,19,25,9,0.678571,0.735294,0.264706,0.2647058823529412,0.32142857142857145,0.2903225806451613,44,174.85,0.9819172235637671,13.56
150,10,"150x10",18,"PAUP*",28,35,12,19,16,0.428571,0.542857,0.457143,0.45714285714285713,0.5714285714285714,0.5079365079365079,31,174.85,0.9819172235637671,6.34
150,10,"150x10",18,"PAUP*-SC",28,5,23,0,5,0.821429,0.0,1.0,1.0,0.17857142857142858,0.30303030303030304,23,478.43,2.6867524007412817,"NA"
150,10,"150x10",18,"StarCDP-SC",28,20,15,7,13,0.535714,0.35,0.65,0.65,0.4642857142857143,0.5416666666666667,22,264.97,1.4880103330151067,"NA"
150,10,"150x10",18,"Startle-ILP",28,28,16,16,12,0.571429,0.571429,0.428571,0.42857142857142855,0.42857142857142855,0.42857142857142855,32,174.85,0.9819172235637671,13.76
150,10,"150x10",19,"Startle-NNI (C++)",16,20,15,19,1,0.9375,0.95,0.05,0.05,0.0625,0.05555555555555555,34,160.15,1.646278782894737,6.87
150,10,"150x10",19,"LAML",16,19,15,18,1,0.9375,0.947368,0.052632,0.05263157894736842,0.0625,0.05714285714285714,33,156.8,1.611842105263158,14301.4
150,10,"150x10",19,"Cassiopeia-Greedy",16,19,14,17,2,0.875,0.894737,0.105263,0.10526315789473684,0.125,0.11428571428571428,31,97.15,0.9986636513157895,5.56
150,10,"150x10",19,"Startle-NNI (Py)",16,16,16,16,0,1.0,1.0,0.0,0.0,0.0,0.0,32,103.54,1.0643503289473684,207.69
150,10,"150x10",19,"StarCDP-Rand",16,19,13,16,3,0.8125,0.842105,0.157895,0.15789473684210525,0.1875,0.1714285714285714,29,90.49,0.9302014802631579,10.3
150,10,"150x10",19,"StarCDP-Bias",16,18,13,15,3,0.8125,0.833333,0.166667,0.16666666666666666,0.1875,0.17647058823529413,28,90.49,0.9302014802631579,10.15
