"SILENCING","PRIOR","LABL","REPL","MTHD","NIBR_TRUE","NIBR_ESTI","FN","FP","TP","FN_RATE","FP_RATE","TP_RATE","PRECISION","RECALL","F1SCORE","RF","PSCORE","NORM_PSCORE","SECS","CONTRACT"
100,2,"100%",3,"StarCDP-SC",248,194,85,31,163,0.342742,0.159794,0.840206,0.8402061855670103,0.657258064516129,0.7375565610859728,116,"NA","NA","NA","NONE"
100,2,"100%",4,"Startle-NNI (C++)",248,248,46,46,202,0.185484,0.185484,0.814516,0.8145161290322581,0.8145161290322581,0.8145161290322581,92,1724.8,1.0013875906433427,2.93,"NONE"
100,2,"100%",4,"LAML",248,248,40,40,208,0.16129,0.16129,0.83871,0.8387096774193549,0.8387096774193549,0.8387096774193549,80,1726.75,1.0025197252686642,1197.93,"NONE"
100,2,"100%",4,"Cassiopeia-Greedy",248,246,159,157,89,0.641129,0.638211,0.361789,0.3617886178861789,0.3588709677419355,0.3603238866396762,316,2310.9,1.3416666182848451,5.45,"NONE"
100,2,"100%",4,"StarCDP-Rand",248,248,52,52,196,0.209677,0.209677,0.790323,0.7903225806451613,0.7903225806451613,0.7903225806451613,104,1705.24,0.9900314094785794,69.65,"NONE"
100,2,"100%",4,"StarCDP-Bias",248,248,64,64,184,0.258065,0.258065,0.741935,0.7419354838709677,0.7419354838709677,0.7419354838709677,128,1705.24,0.9900314094785794,67.96,"NONE"
100,2,"100%",4,"PAUP*",248,213,72,37,176,0.290323,0.173709,0.826291,0.8262910798122066,0.7096774193548387,0.7635574837310196,109,1707.22,0.9911809615596751,45.32,"NONE"
100,2,"100%",4,"PAUP*-SC",248,182,83,17,165,0.334677,0.093407,0.906593,0.9065934065934066,0.6653225806451613,0.7674418604651162,100,"NA","NA","NA","NONE"
100,2,"100%",4,"StarCDP-SC",248,198,76,26,172,0.306452,0.131313,0.868687,0.8686868686868687,0.6935483870967742,0.7713004484304933,102,"NA","NA","NA","NONE"
100,2,"100%",5,"Startle-NNI (C++)",248,248,39,39,209,0.157258,0.157258,0.842742,0.842741935483871,0.842741935483871,0.842741935483871,78,1756.13,0.9993455795320041,4.25,"NONE"
100,2,"100%",5,"LAML",248,248,24,24,224,0.096774,0.096774,0.903226,0.9032258064516129,0.9032258064516129,0.9032258064516129,48,1755.37,0.99891309296185,3376.2,"NONE"
100,2,"100%",5,"Cassiopeia-Greedy",248,248,148,148,100,0.596774,0.596774,0.403226,0.4032258064516129,0.4032258064516129,0.40322580645161293,296,2337.87,1.330391286533734,5.48,"NONE"
100,2,"100%",5,"StarCDP-Rand",248,248,55,55,193,0.221774,0.221774,0.778226,0.7782258064516129,0.7782258064516129,0.7782258064516129,110,1741.35,0.9909348538650642,63.56,"NONE"
100,2,"100%",5,"StarCDP-Bias",248,248,69,69,179,0.278226,0.278226,0.721774,0.7217741935483871,0.7217741935483871,0.7217741935483871,138,1741.35,0.9909348538650642,59.14,"NONE"
100,2,"100%",5,"PAUP*",248,212,70,34,178,0.282258,0.160377,0.839623,0.839622641509434,0.717741935483871,0.773913043478261,104,1743.33,0.9920615951925703,39.48,"NONE"
100,2,"100%",5,"PAUP*-SC",248,180,83,15,165,0.334677,0.083333,0.916667,0.9166666666666666,0.6653225806451613,0.7710280373831775,98,"NA","NA","NA","NONE"
100,2,"100%",5,"StarCDP-SC",248,191,76,19,172,0.306452,0.099476,0.900524,0.900523560209424,0.6935483870967742,0.7835990888382689,95,"NA","NA","NA","NONE"
100,3,"100%",1,"Startle-NNI (C++)",248,248,64,64,184,0.258065,0.258065,0.741935,0.7419354838709677,0.7419354838709677,0.7419354838709677,128,1417.15,0.9977962091981863,2.14,"NONE"
100,3,"100%",1,"LAML",248,248,55,55,193,0.221774,0.221774,0.778226,0.7782258064516129,0.7782258064516129,0.7782258064516129,110,1410.95,0.9934308727856479,2315.01,"NONE"
100,3,"100%",1,"Cassiopeia-Greedy",248,247,175,174,73,0.705645,0.704453,0.295547,0.29554655870445345,0.29435483870967744,0.29494949494949496,349,1873.9,1.3193877263638156,6.86,"NONE"
100,3,"100%",1,"StarCDP-Rand",248,248,95,95,153,0.383065,0.383065,0.616935,0.6169354838709677,0.6169354838709677,0.6169354838709677,190,1383.82,0.9743290055482018,61.24,"NONE"
100,3,"100%",1,"StarCDP-Bias",248,248,102,102,146,0.41129,0.41129,0.58871,0.5887096774193549,0.5887096774193549,0.5887096774193549,204,1383.82,0.9743290055482018,61.37,"NONE"
100,3,"100%",1,"PAUP*",248,203,105,60,143,0.423387,0.295567,0.704433,0.7044334975369458,0.5766129032258065,0.6341463414634146,165,1390.62,0.9791167938716309,34.22,"NONE"
100,3,"100%",1,"PAUP*-SC",248,149,121,22,127,0.487903,0.147651,0.852349,0.8523489932885906,0.5120967741935484,0.6397984886649875,143,"NA","NA","NA","NONE"
100,3,"100%",1,"StarCDP-SC",248,172,109,33,139,0.439516,0.19186,0.80814,0.8081395348837209,0.5604838709677419,0.6619047619047619,142,"NA","NA","NA","NONE"
100,3,"100%",2,"Startle-NNI (C++)",248,248,62,62,186,0.25,0.25,0.75,0.75,0.75,0.75,124,1424.79,1.0096086392721242,1.85,"NONE"
100,3,"100%",2,"LAML",248,248,62,62,186,0.25,0.25,0.75,0.75,0.75,0.75,124,1417.99,1.0047901476017376,3710.86,"NONE"
100,3,"100%",2,"Cassiopeia-Greedy",248,248,168,168,80,0.677419,0.677419,0.322581,0.3225806451612903,0.3225806451612903,0.3225806451612903,336,1869.69,1.3248655428243448,5.81,"NONE"
100,3,"100%",2,"StarCDP-Rand",248,248,78,78,170,0.314516,0.314516,0.685484,0.6854838709677419,0.6854838709677419,0.6854838709677419,156,1379.47,0.9774948094924286,61.77,"NONE"
100,3,"100%",2,"StarCDP-Bias",248,248,101,101,147,0.407258,0.407258,0.592742,0.592741935483871,0.592741935483871,0.592741935483871,202,1379.47,0.9774948094924286,64.09,"NONE"
100,3,"100%",2,"PAUP*",248,207,100,59,148,0.403226,0.285024,0.714976,0.714975845410628,0.5967741935483871,0.6505494505494505,159,1386.27,0.9823133011628153,34.07,"NONE"
100,3,"100%",2,"PAUP*-SC",248,156,116,24,132,0.467742,0.153846,0.846154,0.8461538461538461,0.532258064516129,0.6534653465346535,140,"NA","NA","NA","NONE"
100,3,"100%",2,"StarCDP-SC",248,174,107,33,141,0.431452,0.189655,0.810345,0.8103448275862069,0.5685483870967742,0.6682464454976303,140,"NA","NA","NA","NONE"
100,3,"100%",3,"Startle-NNI (C++)",248,248,57,57,191,0.229839,0.229839,0.770161,0.7701612903225806,0.7701612903225806,0.7701612903225806,114,1380.94,1.006699471478039,2.37,"NONE"
100,3,"100%",3,"LAML",248,248,51,51,197,0.205645,0.205645,0.794355,0.7943548387096774,0.7943548387096774,0.7943548387096774,102,1380.39,1.0062985237834883,1593.89,"NONE"
100,3,"100%",3,"Cassiopeia-Greedy",248,247,167,166,81,0.673387,0.672065,0.327935,0.32793522267206476,0.32661290322580644,0.32727272727272727,333,1896.48,1.3825259704756698,6.93,"NONE"
100,3,"100%",3,"StarCDP-Rand",248,248,73,73,175,0.294355,0.294355,0.705645,0.7056451612903226,0.7056451612903226,0.7056451612903226,146,1352.61,0.9860470202296336,60.92,"NONE"
100,3,"100%",3,"StarCDP-Bias",248,248,82,82,166,0.330645,0.330645,0.669355,0.6693548387096774,0.6693548387096774,0.6693548387096774,164,1352.61,0.9860470202296336,59.04,"NONE"
100,3,"100%",3,"PAUP*",248,207,94,53,154,0.379032,0.256039,0.743961,0.7439613526570048,0.6209677419354839,0.676923076923077,147,1359.41,0.9910041917258976,37.24,"NONE"
100,3,"100%",3,"PAUP*-SC",248,156,109,17,139,0.439516,0.108974,0.891026,0.8910256410256411,0.5604838709677419,0.6881188118811881,126,"NA","NA","NA","NONE"
100,3,"100%",3,"StarCDP-SC",248,180,99,31,149,0.399194,0.172222,0.827778,0.8277777777777777,0.6008064516129032,0.6962616822429907,130,"NA","NA","NA","NONE"
100,3,"100%",4,"Startle-NNI (C++)",248,248,85,85,163,0.342742,0.342742,0.657258,0.657258064516129,0.657258064516129,0.657258064516129,170,1419.31,1.0072600562068867,4.67,"NONE"
100,3,"100%",4,"LAML",248,248,85,85,163,0.342742,0.342742,0.657258,0.657258064516129,0.657258064516129,0.657258064516129,170,1407.46,0.9988503136798479,4018.04,"NONE"
100,3,"100%",4,"Cassiopeia-Greedy",248,248,186,186,62,0.75,0.75,0.25,0.25,0.25,0.25,372,1936.17,1.3740667669685185,6.14,"NONE"
100,3,"100%",4,"StarCDP-Rand",248,248,82,82,166,0.330645,0.330645,0.669355,0.6693548387096774,0.6693548387096774,0.6693548387096774,164,1379.08,0.9787095125897749,63.99,"NONE"
100,3,"100%",4,"StarCDP-Bias",248,248,104,104,144,0.419355,0.419355,0.580645,0.5806451612903226,0.5806451612903226,0.5806451612903226,208,1379.08,0.9787095125897749,62.99,"NONE"
100,3,"100%",4,"PAUP*",248,199,110,61,138,0.443548,0.306533,0.693467,0.6934673366834171,0.5564516129032258,0.6174496644295302,171,1385.88,0.9835353564027594,34.51,"NONE"
100,3,"100%",4,"PAUP*-SC",248,158,119,29,129,0.479839,0.183544,0.816456,0.8164556962025317,0.5201612903225806,0.6354679802955665,148,"NA","NA","NA","NONE"
100,3,"100%",4,"StarCDP-SC",248,172,114,38,134,0.459677,0.22093,0.77907,0.7790697674418605,0.5403225806451613,0.6380952380952382,152,"NA","NA","NA","NONE"
100,3,"100%",5,"Startle-NNI (C++)",248,248,64,64,184,0.258065,0.258065,0.741935,0.7419354838709677,0.7419354838709677,0.7419354838709677,128,1420.44,1.0078617244706818,2.89,"NONE"
100,3,"100%",5,"LAML",248,248,65,65,183,0.262097,0.262097,0.737903,0.7379032258064516,0.7379032258064516,0.7379032258064516,130,1414.01,1.0032993699267754,971.42,"NONE"
100,3,"100%",5,"Cassiopeia-Greedy",248,246,169,167,79,0.681452,0.678862,0.321138,0.32113821138211385,0.3185483870967742,0.31983805668016196,336,1900.18,1.348257365045127,6.6,"NONE"
100,3,"100%",5,"StarCDP-Rand",248,248,81,81,167,0.326613,0.326613,0.673387,0.6733870967741935,0.6733870967741935,0.6733870967741935,162,1388.12,0.9849293296247942,66.65,"NONE"
100,3,"100%",5,"StarCDP-Bias",248,248,98,98,150,0.395161,0.395161,0.604839,0.6048387096774194,0.6048387096774194,0.6048387096774194,196,1388.12,0.9849293296247942,67.25,"NONE"
100,3,"100%",5,"PAUP*",248,197,102,51,146,0.41129,0.258883,0.741117,0.7411167512690355,0.5887096774193549,0.6561797752808989,153,1394.92,0.9897542146790034,36.34,"NONE"
100,3,"100%",5,"PAUP*-SC",248,149,119,20,129,0.479839,0.134228,0.865772,0.8657718120805369,0.5201612903225806,0.649874055415617,139,"NA","NA","NA","NONE"
100,3,"100%",5,"StarCDP-SC",248,170,110,32,138,0.443548,0.188235,0.811765,0.8117647058823529,0.5564516129032258,0.6602870813397129,142,"NA","NA","NA","NONE"
100,4,"100%",1,"Startle-NNI (C++)",248,248,53,53,195,0.21371,0.21371,0.78629,0.7862903225806451,0.7862903225806451,0.786290322580645,106,1501.42,1.0042137085986411,2.7,"NONE"
100,4,"100%",1,"LAML",248,248,39,39,209,0.157258,0.157258,0.842742,0.842741935483871,0.842741935483871,0.842741935483871,78,1491.53,0.9975988549414094,4526.06,"NONE"
100,4,"100%",1,"Cassiopeia-Greedy",248,247,174,173,74,0.701613,0.700405,0.299595,0.29959514170040485,0.29838709677419356,0.298989898989899,347,2283.26,1.5271416341163253,5.89,"NONE"
100,4,"100%",1,"StarCDP-Rand",248,248,75,75,173,0.302419,0.302419,0.697581,0.6975806451612904,0.6975806451612904,0.6975806451612904,150,1469.0,0.9825298303815079,60.41,"NONE"
100,4,"100%",1,"StarCDP-Bias",248,248,87,87,161,0.350806,0.350806,0.649194,0.6491935483870968,0.6491935483870968,0.6491935483870968,174,1469.0,0.9825298303815079,59.33,"NONE"
100,4,"100%",1,"PAUP*",248,220,91,63,157,0.366935,0.286364,0.713636,0.7136363636363636,0.6330645161290323,0.6709401709401709,154,1473.59,0.9855998180748033,40.99,"NONE"
100,4,"100%",1,"PAUP*-SC",248,178,100,30,148,0.403226,0.168539,0.831461,0.8314606741573034,0.5967741935483871,0.6948356807511737,130,"NA","NA","NA","NONE"
100,4,"100%",1,"StarCDP-SC",248,205,91,48,157,0.366935,0.234146,0.765854,0.7658536585365854,0.6330645161290323,0.6931567328918322,139,"NA","NA","NA","NONE"
100,4,"100%",2,"Startle-NNI (C++)",248,248,66,66,182,0.266129,0.266129,0.733871,0.7338709677419355,0.7338709677419355,0.7338709677419355,132,1543.87,1.005117154185194,3.59,"NONE"
100,4,"100%",2,"LAML",248,248,30,30,218,0.120968,0.120968,0.879032,0.8790322580645161,0.8790322580645161,0.8790322580645161,60,1532.03,0.9974088710359958,6018.66,"NONE"
100,4,"100%",2,"Cassiopeia-Greedy",248,248,166,166,82,0.669355,0.669355,0.330645,0.33064516129032256,0.33064516129032256,0.33064516129032256,332,2164.32,1.4090533264757392,6.26,"NONE"
100,4,"100%",2,"StarCDP-Rand",248,248,76,76,172,0.306452,0.306452,0.693548,0.6935483870967742,0.6935483870967742,0.6935483870967742,152,1507.39,0.9813673088065834,53.9,"NONE"
100,4,"100%",2,"StarCDP-Bias",248,248,88,88,160,0.354839,0.354839,0.645161,0.6451612903225806,0.6451612903225806,0.6451612903225806,176,1507.39,0.9813673088065834,54.77,"NONE"
100,4,"100%",2,"PAUP*",248,218,88,58,160,0.354839,0.266055,0.733945,0.7339449541284404,0.6451612903225806,0.6866952789699572,146,1511.98,0.9843555706017539,37.02,"NONE"
100,4,"100%",2,"PAUP*-SC",248,176,101,29,147,0.407258,0.164773,0.835227,0.8352272727272727,0.592741935483871,0.6933962264150945,130,"NA","NA","NA","NONE"
100,4,"100%",2,"StarCDP-SC",248,195,94,41,154,0.379032,0.210256,0.789744,0.7897435897435897,0.6209677419354839,0.6952595936794582,135,"NA","NA","NA","NONE"
100,4,"100%",3,"Startle-NNI (C++)",248,248,51,51,197,0.205645,0.205645,0.794355,0.7943548387096774,0.7943548387096774,0.7943548387096774,102,1447.31,0.9912267484864258,2.65,"NONE"
100,4,"100%",3,"LAML",248,248,36,36,212,0.145161,0.145161,0.854839,0.8548387096774194,0.8548387096774194,0.8548387096774194,72,1451.05,0.9937881817932773,1939.74,"NONE"
100,4,"100%",3,"Cassiopeia-Greedy",248,248,166,166,82,0.669355,0.669355,0.330645,0.33064516129032256,0.33064516129032256,0.33064516129032256,332,2057.03,1.4088088650247927,6.32,"NONE"
100,4,"100%",3,"StarCDP-Rand",248,248,64,64,184,0.258065,0.258065,0.741935,0.7419354838709677,0.7419354838709677,0.7419354838709677,128,1427.56,0.9777004629756458,55.48,"NONE"
100,4,"100%",3,"StarCDP-Bias",248,248,83,83,165,0.334677,0.334677,0.665323,0.6653225806451613,0.6653225806451613,0.6653225806451613,166,1427.56,0.9777004629756458,56.2,"NONE"
100,4,"100%",3,"PAUP*",248,227,82,61,166,0.330645,0.268722,0.731278,0.7312775330396476,0.6693548387096774,0.6989473684210527,143,1432.15,0.9808440402158728,39.23,"NONE"
100,4,"100%",3,"PAUP*-SC",248,183,95,30,153,0.383065,0.163934,0.836066,0.8360655737704918,0.6169354838709677,0.7099767981438516,125,"NA","NA","NA","NONE"
100,4,"100%",3,"StarCDP-SC",248,194,89,35,159,0.358871,0.180412,0.819588,0.8195876288659794,0.6411290322580645,0.7194570135746606,124,"NA","NA","NA","NONE"
100,4,"100%",4,"Startle-NNI (C++)",248,248,85,85,163,0.342742,0.342742,0.657258,0.657258064516129,0.657258064516129,0.657258064516129,170,1553.11,1.0150249653621939,2.49,"NONE"
100,4,"100%",4,"LAML",248,248,85,85,163,0.342742,0.342742,0.657258,0.657258064516129,0.657258064516129,0.657258064516129,170,1548.52,1.0120252006378585,1947.32,"NONE"
100,4,"100%",4,"Cassiopeia-Greedy",248,247,163,162,85,0.657258,0.65587,0.34413,0.3441295546558704,0.34274193548387094,0.34343434343434337,325,2116.09,1.3829568922698876,7.6,"NONE"
100,4,"100%",4,"StarCDP-Rand",248,248,71,71,177,0.28629,0.28629,0.71371,0.7137096774193549,0.7137096774193549,0.7137096774193549,142,1493.66,0.9761718035186784,56.3,"NONE"
100,4,"100%",4,"StarCDP-Bias",248,248,81,81,167,0.326613,0.326613,0.673387,0.6733870967741935,0.6733870967741935,0.6733870967741935,162,1493.66,0.9761718035186784,56.8,"NONE"
100,4,"100%",4,"PAUP*",248,218,80,50,168,0.322581,0.229358,0.770642,0.7706422018348624,0.6774193548387096,0.721030042918455,130,1498.25,0.9791715682430137,34.41,"NONE"
100,4,"100%",4,"PAUP*-SC",248,177,99,28,149,0.399194,0.158192,0.841808,0.8418079096045198,0.6008064516129032,0.7011764705882353,127,"NA","NA","NA","NONE"
100,4,"100%",4,"StarCDP-SC",248,190,93,35,155,0.375,0.184211,0.815789,0.8157894736842105,0.625,0.7077625570776255,128,"NA","NA","NA","NONE"
100,4,"100%",5,"Startle-NNI (C++)",248,248,44,44,204,0.177419,0.177419,0.822581,0.8225806451612904,0.8225806451612904,0.8225806451612904,88,1446.25,0.9976752528248783,3.62,"NONE"
100,4,"100%",5,"LAML",248,248,32,32,216,0.129032,0.129032,0.870968,0.8709677419354839,0.8709677419354839,0.8709677419354839,64,1438.59,0.9923911093941861,3659.22,"NONE"
100,4,"100%",5,"Cassiopeia-Greedy",248,246,162,160,86,0.653226,0.650407,0.349593,0.34959349593495936,0.3467741935483871,0.3481781376518219,322,2165.0,1.4934948469254012,5.26,"NONE"
100,4,"100%",5,"StarCDP-Rand",248,248,66,66,182,0.266129,0.266129,0.733871,0.7338709677419355,0.7338709677419355,0.7338709677419355,132,1430.16,0.9865757922765968,56.54,"NONE"
100,4,"100%",5,"StarCDP-Bias",248,248,85,85,163,0.342742,0.342742,0.657258,0.657258064516129,0.657258064516129,0.657258064516129,170,1430.16,0.9865757922765968,53.47,"NONE"
100,4,"100%",5,"PAUP*",248,214,85,51,163,0.342742,0.238318,0.761682,0.7616822429906542,0.657258064516129,0.7056277056277056,136,1434.75,0.9897421393192699,34.18,"NONE"
100,4,"100%",5,"PAUP*-SC",248,178,95,25,153,0.383065,0.140449,0.859551,0.8595505617977528,0.6169354838709677,0.7183098591549296,120,"NA","NA","NA","NONE"
100,4,"100%",5,"StarCDP-SC",248,195,89,36,159,0.358871,0.184615,0.815385,0.8153846153846154,0.6411290322580645,0.7178329571106095,125,"NA","NA","NA","NONE"
100,5,"100%",1,"Startle-NNI (C++)",248,248,63,63,185,0.254032,0.254032,0.745968,0.7459677419354839,0.7459677419354839,0.7459677419354839,126,1200.83,1.013110715521096,4.85,"NONE"
100,5,"100%",1,"LAML",248,248,45,45,203,0.181452,0.181452,0.818548,0.8185483870967742,0.8185483870967742,0.8185483870967744,90,1178.47,0.994246133857537,6162.18,"NONE"
100,5,"100%",1,"Cassiopeia-Greedy",248,248,186,186,62,0.75,0.75,0.25,0.25,0.25,0.25,372,2083.45,1.7577554859992068,7.61,"NONE"
100,5,"100%",1,"StarCDP-Rand",248,248,79,79,169,0.318548,0.318548,0.681452,0.6814516129032258,0.6814516129032258,0.6814516129032258,158,1153.73,0.973373604771828,63.81,"NONE"
100,5,"100%",1,"StarCDP-Bias",248,248,85,85,163,0.342742,0.342742,0.657258,0.657258064516129,0.657258064516129,0.657258064516129,170,1153.73,0.973373604771828,65.53,"NONE"
100,5,"100%",1,"PAUP*",248,222,86,60,162,0.346774,0.27027,0.72973,0.7297297297297297,0.6532258064516129,0.6893617021276595,146,1156.0,0.9752887479013576,46.34,"NONE"
100,5,"100%",1,"PAUP*-SC",248,190,96,38,152,0.387097,0.2,0.8,0.8,0.6129032258064516,0.6940639269406392,134,"NA","NA","NA","NONE"
100,5,"100%",1,"StarCDP-SC",248,211,90,53,158,0.362903,0.251185,0.748815,0.7488151658767772,0.6370967741935484,0.6884531590413944,143,"NA","NA","NA","NONE"
100,5,"100%",2,"Startle-NNI (C++)",248,248,63,63,185,0.254032,0.254032,0.745968,0.7459677419354839,0.7459677419354839,0.7459677419354839,126,1129.68,1.010980750127527,3.56,"NONE"
100,5,"100%",2,"LAML",248,248,62,62,186,0.25,0.25,0.75,0.75,0.75,0.75,124,1129.98,1.011249228125755,2996.57,"NONE"
100,5,"100%",2,"Cassiopeia-Greedy",248,247,178,177,70,0.717742,0.716599,0.283401,0.2834008097165992,0.28225806451612906,0.2828282828282828,355,1956.35,1.7507897727781205,5.84,"NONE"
100,5,"100%",2,"StarCDP-Rand",248,248,75,75,173,0.302419,0.302419,0.697581,0.6975806451612904,0.6975806451612904,0.6975806451612904,150,1092.78,0.9779579563454774,61.19,"NONE"
100,5,"100%",2,"StarCDP-Bias",248,248,81,81,167,0.326613,0.326613,0.673387,0.6733870967741935,0.6733870967741935,0.6733870967741935,162,1092.78,0.9779579563454774,60.54,"NONE"
100,5,"100%",2,"PAUP*",248,217,87,56,161,0.350806,0.258065,0.741935,0.7419354838709677,0.6491935483870968,0.6924731182795699,143,1095.06,0.9799983891320105,42.05,"NONE"
100,5,"100%",2,"PAUP*-SC",248,194,93,39,155,0.375,0.201031,0.798969,0.7989690721649485,0.625,0.7013574660633485,132,"NA","NA","NA","NONE"
100,5,"100%",2,"StarCDP-SC",248,212,86,50,162,0.346774,0.235849,0.764151,0.7641509433962265,0.6532258064516129,0.7043478260869565,136,"NA","NA","NA","NONE"
100,5,"100%",3,"Startle-NNI (C++)",248,248,55,55,193,0.221774,0.221774,0.778226,0.7782258064516129,0.7782258064516129,0.7782258064516129,110,1118.44,0.991050383681571,3.54,"NONE"
100,5,"100%",3,"LAML",248,248,38,38,210,0.153226,0.153226,0.846774,0.8467741935483871,0.8467741935483871,0.8467741935483871,76,1114.73,0.987762950360643,4490.84,"NONE"
100,5,"100%",3,"Cassiopeia-Greedy",248,247,170,169,78,0.685484,0.684211,0.315789,0.3157894736842105,0.31451612903225806,0.3151515151515151,339,1826.88,1.6187995108724549,5.26,"NONE"
100,5,"100%",3,"StarCDP-Rand",248,248,79,79,169,0.318548,0.318548,0.681452,0.6814516129032258,0.6814516129032258,0.6814516129032258,158,1091.6,0.9672674428908147,68.34,"NONE"
100,5,"100%",3,"StarCDP-Bias",248,248,88,88,160,0.354839,0.354839,0.645161,0.6451612903225806,0.6451612903225806,0.6451612903225806,176,1091.6,0.9672674428908147,68.07,"NONE"
100,5,"100%",3,"PAUP*",248,218,95,65,153,0.383065,0.298165,0.701835,0.7018348623853211,0.6169354838709677,0.6566523605150215,160,1093.87,0.9692788913108972,48.87,"NONE"
100,5,"100%",3,"PAUP*-SC",248,188,101,41,147,0.407258,0.218085,0.781915,0.7819148936170213,0.592741935483871,0.6743119266055047,142,"NA","NA","NA","NONE"
100,5,"100%",3,"StarCDP-SC",248,206,94,52,154,0.379032,0.252427,0.747573,0.7475728155339806,0.6209677419354839,0.6784140969162996,146,"NA","NA","NA","NONE"
100,5,"100%",4,"Startle-NNI (C++)",248,248,85,85,163,0.342742,0.342742,0.657258,0.657258064516129,0.657258064516129,0.657258064516129,170,1116.35,1.0100338381919185,4.75,"NONE"
100,5,"100%",4,"LAML",248,248,40,40,208,0.16129,0.16129,0.83871,0.8387096774193549,0.8387096774193549,0.8387096774193549,80,1100.28,0.9954942728407795,7966.6,"NONE"
100,5,"100%",4,"Cassiopeia-Greedy",248,247,175,174,73,0.705645,0.704453,0.295547,0.29554655870445345,0.29435483870967744,0.29494949494949496,349,1888.28,1.7084486908057832,7.15,"NONE"
100,5,"100%",4,"StarCDP-Rand",248,248,80,80,168,0.322581,0.322581,0.677419,0.6774193548387096,0.6774193548387096,0.6774193548387096,160,1079.83,0.9769918390243019,59.06,"NONE"
100,5,"100%",4,"StarCDP-Bias",248,248,87,87,161,0.350806,0.350806,0.649194,0.6491935483870968,0.6491935483870968,0.6491935483870968,174,1079.83,0.9769918390243019,60.28,"NONE"
100,5,"100%",4,"PAUP*",248,220,88,60,160,0.354839,0.272727,0.727273,0.7272727272727273,0.6451612903225806,0.6837606837606838,148,1082.1,0.9790456544161554,39.45,"NONE"
100,5,"100%",4,"PAUP*-SC",248,190,98,40,150,0.395161,0.210526,0.789474,0.7894736842105263,0.6048387096774194,0.684931506849315,138,"NA","NA","NA","NONE"
100,5,"100%",4,"StarCDP-SC",248,215,92,59,156,0.370968,0.274419,0.725581,0.7255813953488373,0.6290322580645161,0.673866090712743,151,"NA","NA","NA","NONE"
100,5,"100%",5,"Startle-NNI (C++)",248,248,67,67,181,0.270161,0.270161,0.729839,0.7298387096774194,0.7298387096774194,0.7298387096774194,134,1131.15,0.9842848565536325,2.94,"NONE"
100,5,"100%",5,"LAML",248,248,41,41,207,0.165323,0.165323,0.834677,0.8346774193548387,0.8346774193548387,0.8346774193548387,82,1134.84,0.987495757955465,4393.92,"NONE"
100,5,"100%",5,"Cassiopeia-Greedy",248,248,181,181,67,0.729839,0.729839,0.270161,0.2701612903225806,0.2701612903225806,0.2701612903225806,362,1914.3,1.6657529955360637,6.35,"NONE"
100,5,"100%",5,"StarCDP-Rand",248,248,89,89,159,0.358871,0.358871,0.641129,0.6411290322580645,0.6411290322580645,0.6411290322580645,178,1116.13,0.9712150085711054,67.58,"NONE"
100,5,"100%",5,"StarCDP-Bias",248,248,95,95,153,0.383065,0.383065,0.616935,0.6169354838709677,0.6169354838709677,0.6169354838709677,190,1116.13,0.9712150085711054,66.71,"NONE"
100,5,"100%",5,"PAUP*",248,226,96,74,152,0.387097,0.327434,0.672566,0.672566371681416,0.6129032258064516,0.6413502109704642,170,1118.4,0.9731902785391704,48.36,"NONE"
100,5,"100%",5,"PAUP*-SC",248,195,109,56,139,0.439516,0.287179,0.712821,0.7128205128205128,0.5604838709677419,0.6275395033860045,165,"NA","NA","NA","NONE"
100,5,"100%",5,"StarCDP-SC",248,213,100,65,148,0.403226,0.305164,0.694836,0.6948356807511737,0.5967741935483871,0.6420824295010846,165,"NA","NA","NA","NONE"
100,6,"100%",1,"Startle-NNI (C++)",248,248,46,46,202,0.185484,0.185484,0.814516,0.8145161290322581,0.8145161290322581,0.8145161290322581,92,1238.43,1.0021849433128596,5.38,"NONE"
100,6,"100%",1,"LAML",248,248,46,46,202,0.185484,0.185484,0.814516,0.8145161290322581,0.8145161290322581,0.8145161290322581,92,1238.24,1.0020311880426953,1058.0,"NONE"
100,6,"100%",1,"Cassiopeia-Greedy",248,247,177,176,71,0.71371,0.712551,0.287449,0.2874493927125506,0.2862903225806452,0.2868686868686869,353,2107.5,1.7054696414265251,6.85,"NONE"
100,6,"100%",1,"StarCDP-Rand",248,248,70,70,178,0.282258,0.282258,0.717742,0.717741935483871,0.717741935483871,0.717741935483871,140,1214.22,0.9825932849408852,72.72,"NONE"
100,6,"100%",1,"StarCDP-Bias",248,248,81,81,167,0.326613,0.326613,0.673387,0.6733870967741935,0.6733870967741935,0.6733870967741935,162,1214.22,0.9825932849408852,70.69,"NONE"
100,6,"100%",1,"PAUP*",248,220,82,54,166,0.330645,0.245455,0.754545,0.7545454545454545,0.6693548387096774,0.7094017094017093,136,1218.07,0.98570885225737,52.44,"NONE"
100,6,"100%",1,"PAUP*-SC",248,178,99,29,149,0.399194,0.162921,0.837079,0.8370786516853933,0.6008064516129032,0.699530516431925,128,"NA","NA","NA","NONE"
100,6,"100%",1,"StarCDP-SC",248,195,92,39,156,0.370968,0.2,0.8,0.8,0.6290322580645161,0.7042889390519188,131,"NA","NA","NA","NONE"
100,6,"100%",2,"Startle-NNI (C++)",248,248,65,65,183,0.262097,0.262097,0.737903,0.7379032258064516,0.7379032258064516,0.7379032258064516,130,1209.08,1.006996035579838,3.52,"NONE"
